Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Aruba,ABW,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.99999999999994,381.9599999999998,408.5999999999998,489.59999999999974,550.7999999999997,572.3999999999996,629.9999999999997,567.6752637749117,517.3199999999997,557.9999999999997,583.1999999999997,583.1999999999997,583.1999999999997,583.1999999999997,583.1999999999997
Afghanistan,AFG,71323.16673736369,92472.68485396808,95049.2118809907,99608.18579176326,99710.43171726147,121912.74738606079,121895.48535199373,115568.59850143568,122652.3248077184,120234.93574662872,119799.86960472363,16572.786382933155,13573.00131518684,13541.319340020771,13504.666469205084,9386.39301778223,10334.657340886852,10173.375365720782,10094.175365720783,10073.293390554714,10116.493390554713,4286.256332807726,4387.046267539063,3779.0797662986665,3524.1977911325976,3593.3156265282114,3804.279766298667,9327.545593408577,11147.778506963534,14405.274997282095,23856.080897000396,34112.21575036416,45310.51236014602,48175.39144583033,59245.34820058846,53259.798041963215,58702.62317230355,53929.528667688246,69750.51494723021,73497.57298519801,44383.25737485366,60284.06500638886,101555.10796073118,19021.177408392585
Africa,AFRC,3827168.49124356,4522805.304545872,5022937.315662154,5723018.679671994,17828150.559829205,18739382.020574067,18873120.60699998,19083818.813733954,20018025.835720565,20923250.146267567,21976636.299298845,22894125.614619143,23209747.828769565,23081514.637806855,23191918.283179585,24321797.21132105,25393894.752577364,26531896.10147255,26699854.662218828,26450276.823213622,27450971.550829943,27764631.787476532,28143993.463640653,30521400.658776883,32515151.58662089,34694678.38519072,35797206.69615538,36405765.440823294,37755864.31231184,36924421.102927156,37972256.27917554,34919249.86504975,37100712.784343235,35165216.48084826,34321484.348600246,33795698.91402778,32786489.945870798,34940376.63501005,35523584.14468704,35411153.72079374,31447659.05969397,33067537.414535053,32372525.735570762,32688036.57054781
Angola,AGO,12070.719994776888,11628.86260369963,13206.434776931399,15415.72173231768,474510.4935924646,537823.4957753642,652100.6728993858,817485.1988309748,1040065.2759628107,1050285.6353357537,1091675.5816445164,1142594.7792638775,1230257.973902109,1156030.1980542797,1127145.6596498739,1459888.5177654151,1580269.0611769822,1618356.268071697,1662791.6716283127,1703380.4055573668,1703007.4820611123,1683544.4418409618,2040659.251591257,2002735.5840837862,2262951.153778106,2825880.692954252,3166865.565273259,3816753.6637726473,4443900.357497514,4266865.242645571,4341353.392309709,3999984.5768989506,4087148.597084121,4118083.555493966,3979660.5320682116,4136782.73828754,4117603.3212661585,4059629.295474392,3931863.4731169054,3614152.829455969,3199914.534041943,2835808.6370700016,2903310.8306059563,2901022.2466390114
Albania,ALB,35512.20941189546,38174.098890188885,38914.33550404103,41761.8291010432,175076.1126666514,165541.44865257436,158167.49733531155,150123.50359904868,135519.17200557166,135886.9984099828,89040.63300582046,68777.37208038353,48258.927432115146,41792.322585949725,40549.702540060905,38790.08953091687,44599.37050541439,36443.709327046614,37373.8245530041,35777.23567568677,31751.447770204402,27697.063124448297,31085.082004205284,34726.97682249476,38259.92800867831,37754.205025629744,41285.37912754907,35044.06611831667,39609.2874799321,44231.97488375059,59277.48192679608,54147.30813820405,61538.418831395225,76839.53368941974,76636.68018514721,78611.25809565761,76093.32165858078,59883.24342472782,72200.86501181255,66544.08342686016,64477.48991258999,75812.15417357151,70101.02289270767,76113.04219111061
United Arab Emirates,ARE,220928.695538628,254067.9998694222,220928.695538628,298253.7389771478,3489241.17940488,3679509.7693544202,4142285.6542077023,4564692.846640171,4814833.087780868,5675180.169242798,6058024.7485248195,6899165.63377477,6761974.735338834,6373355.1075470885,7330024.0111483,7450983.913135272,7676491.465749637,7899867.498671734,7906149.40915148,7381799.866876622,7171910.069966049,7073835.3391349595,6853083.784459919,7751106.489680587,8033375.401495728,8376297.266670939,8785192.764294434,8633898.150841525,8642407.184765816,8004845.141415897,8137261.493010398,9010822.591760429,9500435.752271816,9535798.174555963,9735997.231804414,10260560.943657698,10524071.536878495,10138662.776052171,10032167.30833558,11048215.14645993,10316154.628531756,10346309.308201047,11903906.234524108,12012395.788207779
Argentina,ARG,403050.46274749335,479253.1210257424,534637.2023555238,600807.4588113483,1832804.0049201443,1805200.8110542805,1802664.0899901146,1783829.3082787402,1909297.5337434567,2019911.45478066,2013586.4010266569,2131828.883876853,2295134.0403433093,2456901.3004802032,2691022.414488071,2909103.905776195,3107610.7500129147,3281915.2316813464,3388190.2624956034,3532679.0542169805,3591275.7751799827,3712603.3350722417,3599120.0227422006,3746338.9554651724,3816969.8653287482,3735965.4138225704,3777190.739610514,3664235.6171593238,3660959.395564555,3517511.1202978115,3460403.2443669573,3299739.4920222107,3203643.6384746223,3095015.9544639587,3090178.8885914404,3120205.990029036,3231763.883657227,3222295.8166178693,3305479.6300999634,3427201.188890752,3199575.9955667634,3316540.424633278,3615622.09093345,3695011.1396929133
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,10846.799999999994,15296.39999999999,12524.399999999992,6839.999999999996,31580.79109026962,22644.192028135978,23046.08159437279,30008.57022274324,27255.519812426715,28030.06318874559,31763.08065650643,29578.498944900333,34398.9506447831,37298.69261430244,36471.46705744429,35657.93563892144,34444.38429073855,35540.4893317702,37425.776201641245,38039.74923798357,34566.89613130127,34578.4220398593,35146.38429073855,39679.1525205158,35542.44021101991,37930.18558030479,31817.120328253204,33781.52701055098,38472.33402061875,31875.797936869854,44685.22120558579,39789.00265721416
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239999999999998,7.199999999999996,7.199999999999996,7.199999999999996,10.799999999999994,17.99999999999999,17.99999999999999,17.99999999999999,17.99999999999999,17.99999999999999,18.16973999999999,17.99999999999999
Asia & Oceania,ASOC,26140604.92013057,27089480.6564508,28707228.92202652,30955455.083061572,46715809.511472344,50163483.9935165,52499949.060108386,54893912.994847,56708431.70980675,59311325.03966622,61673692.367824286,63481498.3258973,65156222.65604258,67117209.7310916,70964359.50883026,74662444.64756899,78196569.79489532,78942249.35586116,79370872.04201593,79976790.54186681,83641219.64579424,87098829.78692648,90738073.78967701,98308696.91702506,107985345.69921766,117526609.70980111,125792145.92078991,132972476.02995223,138513788.31355602,145578836.2312908,160233091.7052507,166774859.06300926,172057564.89582616,176857849.95176265,179074907.13897836,179995666.9915195,174811583.55935264,177343762.15938437,188123797.98302278,198818357.9918025,197822916.84784853,205024745.97758675,209989297.76386338,217208026.18649402
