Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009819505431751282,0
Afghanistan,AFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3117489,4.00248761,5.7778019574,10.33336148449,9.59144953437,7.0992732316,5.09747716929,1.00229410677,1.16073243,0.45785878853,0.70427357517,5.3248958477,2.03311996781395,1.3447472790340116,0.181264071968411
Africa,AFRC,1256.5152611534202,2016.2421854147594,2639.1154684772328,2887.822616035663,3079.2368323860996,3443.656049870671,3912.5494823306503,4180.331107195598,4445.949220449755,4839.554045263444,4581.458654071191,4502.722164311345,4821.17813205646,4681.744606524969,5477.047075125099,5599.032011792511,7409.111894398527,7082.415959675242,8408.165712823731,7548.801932442896,9058.344113056333,8976.079381505793,9222.288783865957,9617.171977176251,10263.47212268228,10912.851492991906,11254.506463112586,11154.081103077662,11189.954685737017,9079.683370949862,9011.700787358548,9226.415506733054,9734.8707138199,10938.784343241014,14362.00654187879,15520.65581994637,16520.045222874218,18678.794623251186,23120.04773830806,24225.990240778636,19612.2587250156,24682.658240205023,22888.099888294888,22498.908488137342,22287.89088010206
Angola,AGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05352266205,0.00724879056,0.083630154537212
Albania,ALB,176.3695999999987,165.3465000000013,209.43890000000096,220.4619999999984,231.4850999999958,242.50820000000323,248.01975000000064,253.53130000000064,264.55439999999805,236.99664999999806,184.63692499999806,118.49832499999839,104.7194499999971,70.0655793749998,50.43068250000045,6.613859999999991,5.5402789543750135,4.466697908750036,4.639071635000062,2.3195358174999807,2.4919095437500065,2.6642832700000323,1.7085805,3.433695650000016,6.607246140000045,4.407035380000032,53.64391615000016,107.93929751000226,112.99669579000226,100.03289760416865,71.33848313277022,100.04624002426313,109.7993046286293,112.465602832,146.7085431322081,123.382305703574,89.6894782173459,85.54339,87.66595039917,104.08636140001,121.54365038156,140.25271488294,45.83952497377,197.98416185944,232.69791773614
United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.570312299,169.73927479553,294.8052256072,194.48076494351997,256.22565857162243,322.315759194047,432.782262280609,728.732528934958,1335.138419999973,2415.445210000035,2615.557890000011,2936.17455607286,2898.60253999996,2944.40788473013,2242.33078238699,2726.15580999997,1726.33452000005,1948.98013308875,2122.76059318921,2823.31995796264,2683.22380196438,3598.93668759306,5935.42761396425,3671.8095037621156
Argentina,ARG,1879.43855,1528.90397,1630.31649,1266.55419,1133.17468,1763.696,2435.00279,2469.1744,2376.58036,2826.32284,2646.64631,1904.79168,2000.69265,1739.44518,2112.02596,1948.88408,1986.36262,1784.63989,1941.16791,1804.48147,1521.1878,1649.05576,1694.26219416916,1915.4694042308,2862.6540053626,2751.9768685386,2546.4216491768,3166.6995176074,3654.8891671668,2004.8282768164,2967.3152930777,3355.7672735534,2885.9058877898,3080.25944175,3439.8479419383,3391.3118801039,2673.9500282513,2716.941169855,2494.6335204134,1706.2908808759,1963.4198451384,2967.93109415,2292.5560194223,1761.9856246747656,1098.940202631721
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,155.4259,97.554555,39.68321,22.597385,17.77303875,12.9486925,8.12434625,3.3,2.68695791448514,2.07391582897028,1.98416000000002,3.0115033158811,1.74891582897028,0.76500314,1.23348489,3.0093063,2.76459348,0.39462698,2.56176844,3.32126003,2.9211215,1.39458529188,1.14750471,1.24325025429,1.32268491751,1.8059,2.08906814963,4.84219099177,13.11394727797,20.07190657219,51.4128635442609,25.39900924451,29.28951384257175
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,ASOC,90438.727176555,103943.14546327875,110903.95812572738,111379.48348011055,130516.93459593088,149400.51174223842,147325.86280130647,156266.01844450584,179973.99128939444,184733.58118868482,194109.9855355863,205077.632984336,210183.18767596342,225723.44132503905,240923.00257702914,256230.48083303106,267318.2331152304,283408.8262560375,279553.08595570596,301574.27755499585,325857.80972819426,357839.4282139021,383074.1075922819,407939.0409741576,453052.92870831216,471900.57785065664,501058.43559578847,560210.9990038684,577586.7456606991,650262.1326712178,769681.237815623,825657.5856499919,933567.9141828007,1025000.7024939348,1028153.3289259202,991748.1709104583,1035807.005835775,1097498.8690739248,1157805.274569694,1211841.473094149,1161628.9621121194,1170349.5344262603,1172629.9995640414,1315344.2211269776,1475031.3264672363
