Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,14.255982784615385,16.2480365851198,15.841835679697352,22.341050350567464,22.402258707692308,26.403059496847415,27.616645649432535,27.616645649432535,23.076923076923077,23.013871374527113,23.013871374527113,23.013871374527113,9.23076923076923,9.205548549810844,4.602774274905422,4.602774274905422,3.899076923076923,2.924142496847415,2.924142496847415,2.924337957124844,0.19495586380832308,0,0.0974779319041613,0.2924337957124844,11.697351828499384,19.495586380832307,28.268600252206816,12.672131147540998,21.445145018915493,90.65447667087028,48.738965952080655,35.09205548549813,25.344262295081954,25.34426229508195,16.57124842370744,2.924337957124844,9.235101,34.89709962326607,22.9,21,20,16,17,17.5,17.9682921
Africa,AFRC,4499.980268907692,4947.336372113493,5187.047601450189,5439.7943668203025,5665.451312723077,5894.030598762295,5804.616633039092,5809.320208070618,6175.761230769231,5745.196197982345,5853.499016393443,6304.230750315259,5978.931692307692,5715.779407313998,5762.7820176544765,5784.098846153846,7042.4196923076925,5127.599167717528,5630.005327868853,5068.467843631778,5716.532507818416,5762.576638839851,5523.833478865073,4825.243125182849,4350.823259776503,4982.779852585117,4623.01019886507,4293.800229129885,4434.368233165194,3700.1970883833505,4718.038162698613,4083.1400111021435,4242.635442474218,4275.014093379571,4589.0510203657,4216.404720394239,2804.240154076923,2769.2597829328797,2465.4930721843757,2126.80667627768,2022.7456040710563,2258.571013369078,2573.410055011056,2618.20977139,2662.891508417
Angola,AGO,31.027795753846153,30.9430203556116,32.490171354981086,34.037322354350565,29.47640593846154,38.678775398486756,36.82219419924338,46.02774274905423,46.15384615384615,50.63051702395965,50.63051702395965,50.63051702395965,50.76923076923077,50.63051702395965,50.63051702395965,50.63051702395965,55.38461538461539,23.013871374527113,27.616645649432535,32.219419924337956,112.09962168978554,132.56998738965945,149.14123581336716,69.20933165195468,102.35182849936939,71.15889029003783,70.18411097099626,74.08322824716257,73.10844892812092,61.41109709962161,68,73,70,66,36,40,55,37,25,25,23,25,25,26,26.61285196
Albania,ALB,94.23579032307693,89.89230176733922,87.84929490794451,89.89230176733922,88.0899779076923,85.80628804854982,78.24716267339218,69.04161412358134,73.84615384615384,69.04161412358134,46.02774274905423,9.205548549810844,32.30769230769231,50.63051702395965,27.616645649432535,27.616645649432535,69.23076923076923,55.23329129886507,64.43883984867591,73.64438839848675,9.747793190416154,8.77301387137451,9.74779319041613,6.82345523329131,6.823455233291308,0,9.74779319041613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,4.999814815384616,9.108041538461539,9.839344123581336,9.905826180958385,10.199622230769231,12.299180154476671,13.808322824716267,32.219419924337956,32.30769230769231,32.219419924337956,36.82219419924338,32.219419924337956,32.30769230769231,36.82219419924338,78.24716267339218,78.24716267339218,83.07692307692308,27.616645649432535,0,147.2887767969735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,ARG,452.4911123538462,436.78570612484236,423.22093265699874,431.3597967377049,419.846463,375.2920663732661,405.0441361916772,506.30517023959646,443.0769230769231,437.26355611601514,506.30517023959646,400.44136191677177,461.53846153846155,359.0163934426229,331.39974779319044,312.98865069356873,263.0769230769231,266.9609079445145,239.34426229508196,243.9470365699874,103.32660781841123,81.88146279949564,42.890290037831015,27.293820933165193,28.2686002522068,23.39470365699875,22.41992433795713,20.470365699873884,7.798234552332923,10.722572509457754,42.890290037831015,39.965952080706195,13.646910466582616,11.697351828499375,22.41992433795713,15,14,11,11,9,8.757,7,6,6,6
Armenia,ARM,,,,,,,--,--,--,--,--,--,18.46153846153846,4.602774274905422,4.602774274905422,3.8884237074401007,1.9495384615384614,1.9492749054224463,1.9492749054224463,4.602774274905422,0,0,5.848675914249688,2.924337957124844,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0
American Samoa,ASM,0,0,0,0,0,0,0,0.9744073139974779,0.9747692307692307,4.602774274905422,4.602774274905422,4.602774274905422,4.615384615384615,4.602774274905422,4.602774274905422,4.602774274905422,4.615384615384615,4.602774274905422,4.602774274905422,4.602774274905422,3.8991172761664568,3.899117276166457,3.899117276166457,3.899117276166457,3.8991172761664568,4.873896595208065,5.063051702395964,5.063051702395964,5.076923076923077,5.063051702395964,5.063051702395964,0,0,0,0,0,0,0,0,,,0,0,0,0
Asia & Oceania,ASOC,35267.53696043077,37279.0450428657,36331.53873218159,35895.02438629634,39626.73528872307,38956.20311277176,40516.62890290038,40707.50993064313,43692.21738461538,43883.33012610341,45396.15711223203,45569.74537831022,48445.25430769231,49772.815075662045,51381.62185372005,53287.64687894073,57666.339076923075,55732.23713114754,54362.57023959647,60410.56872635561,60024.7505828764,58734.11114952612,56100.53838482558,55183.68304866517,50682.46406370959,50698.38728086173,45759.20614879711,41890.16872250442,38818.867046108215,35545.70106646055,34276.21787502332,32059.83042228654,30883.621923000883,28348.905228362313,26355.099063034613,25190.19152147868,24752.301601343333,22902.968618516643,24956.379089153124,23503.038089567453,21520.381508058454,20280.430187137452,18691.598331159454,17273.92637801,16614.9310317583
