Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,--,--,--,--,--,--,0.004267800208296,0.004267800208296,0.0010227987819739295,0.00533475026037,0.01600425078111,0.00533475026037,0.010698732029016,0.01066950052074,0.001022671624912929,0.001022671624912929,0.0010227987819739295,0.001022671624912929,0.001022671624912929,0.0010231027896599988,0.0010231027896600005,0.0010231027896599988,0.0010231027896599988,0.0010231027896599988,0.0010231027896600005,0.0010231027896599988,0.0010231027896599988,0.0020462055793199975,0.0014425749334206,0.0015244231565933986,0.0016369644634559991,0.0010231027896599988,0.0010231027896600005,0.0010231027896599988,0,0,0,0,0.001069722005445,0.001005715082151,0.000941456163096,0.001027134721836,0.001283918402295,0.001069722005445,0.00107839569953862,
Afghanistan,AFG,0.0026858301766360124,0.0030611335803779356,0.0029846052008578603,0.004209058633009035,0.0042205903004967306,0.00497434205477727,0.005202981928938861,0.003624429326895378,0.032096196087048,0.03200850156222,0.03200850156222,0.02667375130185,0.016048098043524,0.01600425078111,0.01066950052074,0.01066950052074,0.010698732029016,0.01066950052074,0.01066950052074,0.01066950052074,0.007819428463829992,0.007819428463829978,0.007819428463829978,0.006796325674170021,0.01088873683281,0.010888736832810006,0.010888736832810006,0.010888736832810006,0.01088873683281,0.010888736832810006,0.010888736832810006,0.010888736832810006,0.01088873683281,0.010888736832810006,0.010888736832810006,0.0284067513498231,0.02808579694882545,0.0652095226642203,0.265685178720564,0.253579050366363,0.229443148373544,0.188195726225781,0.162424371744072,0.168089236451352,0.1725872347873215,
Africa,AFRC,5.7553899179243295,6.274142105582319,6.626856849846674,6.761568529547363,7.170968687175126,7.409853706707604,7.4803222646126635,8.627804106192132,8.958137127370938,9.550911686570696,9.912589616072898,8.458856299771396,8.817078625061173,9.898297820125366,9.573411529268833,12.059399815850993,16.318414346715524,14.892157538857724,14.011913076396151,14.29999246245182,12.979035903500913,13.179378347810287,14.143204156789507,13.41686769897158,13.899403502134769,14.72482302697893,13.425918793544803,16.307616098939725,17.768181431035355,18.604812679236463,19.381718058775167,16.6392369608399,16.62558848671208,15.527990560790201,17.37922947132175,15.132287644715975,15.967445933350533,15.144182370491905,14.714535852269698,17.22599452128923,17.44497433661013,17.435889631059574,18.12319589988034,18.440049392008405,18.4580016261919,
Angola,AGO,0.04045739002524123,0.04034685070823237,0.042364193240976615,0.04438153577372086,0.03843452052665385,0.050433563371953594,0.04801275234333,0.0533475026037,0.05349366014508,0.0533475026037,0.05868225286407,0.05868225286407,0.096288588261144,0.05868225286407,0.05868225286407,0.05868225286407,0.058843026159588,0.08002125390555,0.18138150885258,0.13336875650925,0.3277132624217127,0.3682927690187187,0.41450269732063466,0.3957577804178996,0.3130459971044588,0.2721585950307822,0.2801006128401296,0.24749020762951918,0.23996654707420684,0.34215967433985883,0.3176679949139053,0.265392150389002,0.36426403343918506,0.3061109240762567,0.4039578987367545,0.3499402638058272,0.294748353828216,0.3241057591864116,0.3241057591864116,0.470549416553451,0.28574303331312,0.217458481976145,0.299934678585357,0.2786161144000941,0.2851834515262434,
Albania,ALB,0.5525350379349049,0.5270677541647316,0.5150889415664412,0.5270677541647316,0.5165001441460754,0.5031101289681509,0.45878852239182,0.40544101978812,0.337010058914004,0.1600425078111,0.08535600416592,0.41611052030886,0.256769568696384,0.34675876692405,0.20805526015443,0.2667375130185,0.010698732029016,0.11202975546777,0.05868225286407,0.06401700312444,0.3415912407684441,0.36029111717859785,0.45395145142171267,0.4249676111919921,0.4655603374463003,0.4351639143952806,0.4525327001675367,0.45952884658597987,0.34485051710951803,0.35247728830249275,0.3286323606741873,0.22474811874525819,0.15439446067595983,0.2611410331871092,0.28595382482388626,0.17601994102188748,0.2133900104148,0.6073246205124246,0.47896425757742267,0.191441683623222,0.097668013056858,0.142793901962172,0.178913714365107,0.110673010290546,0.12740149688877,
United Arab Emirates,ARE,0.23179727552031942,0.4222594813862737,0.45616352731791593,0.45924571331655134,0.472866442125644,0.5702044091607318,0.6401700312444,0.28274176379961,0.315612594855972,0.32541976588257,0.33075451614294,0.36809776796553,0.353058156957528,0.7468650364518,0.41077577004849,0.51747077525589,0.353058156957528,0.9069075442629,0.7468650364518,0.8535600416592,2.3391068152071006,3.745593569736476,3.0095282215891928,2.55147880502227,2.5980664652126504,2.604137220419514,2.6579023933368062,2.3661842653308454,2.8246610459641377,2.570660419027332,2.4009662839683203,3.728288340863403,3.9517303198169706,3.9530118770794616,2.307058739323389,3.194558830052874,1.7550244774845,3.441944076609618,3.605261017339152,2.378503569499065,1.894341341936394,1.920379559929002,1.915473454458093,1.945191062557062,0.5904805999056804,
Argentina,ARG,4.171765011958896,4.026968213947596,3.9019070893057486,3.9769437640908567,3.8707959930947906,3.460024448851209,3.734325182259,3.200850156222,3.69106255001052,3.4142401666368,3.4675876692405,2.5606801249776,3.4770879094302,5.4947927681811,2.5606801249776,2.4539851197702,2.24673372609336,2.9874601458072,4.6945802291256,2.9341126432035,6.483447733099028,7.904532684153289,7.586556853979584,8.450045050616481,8.713505259638145,9.096181320979174,8.653801096629959,9.131428604671992,9.103070899841807,9.12105709423903,11.331863573756086,10.745852791238386,11.466403028201992,11.048320992909876,11.793262755721134,11.686421443891659,11.3416740136314,7.286443982821193,5.482043279529321,8.987919703807428,4.642299424578213,9.299979410429062,9.083832818384682,9.501146618452317,11.051888716316078,
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0.10698732029016,0.0533475026037,0.04267800208296,0.03200850156222,0.069541758188604,0.12269925598851,0.06935175338481,0.01600425078111,0.024595391063426383,0.0243776163267702,0,0,0.009207925106940022,0.03796295979804118,0.04062010390032962,0.0568684377755442,0.048728924296092005,0.046682718716772,0.04074726096133019,0.03897583155980458,0.06712794837329054,0.03639030465279241,0.03387054863940119,0.0533475026037,0.0300882938634,0.03512414187181746,0.03512414187181746,0.043199381312469,0.061967521600227,0.073753615337958,0.068461200365436,0.081691481809458,0.081691481809458,
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0.005202981928938861,0.005202981928938861,0.005202981928938861,0.005202793385710481,0.005202981928938861,0.005202981928938861,0.005202981928938861,0.005202793385710481,0.005202981928938861,0.005202981928938861,0.005203208473128002,0.0052032084731279985,0.005203208473128002,0.005203208473128002,0.005203208473128002,0.0052032084731279985,0.006504010591409996,0.006401700312444,0.006401700312444,0.0064192392174096,0.006401700312444,0.006401700312444,9.602550468666e-05,9.6288588261144e-05,9.602550468666e-05,9.602550468666e-05,9.602550468666e-05,9.6288588261144e-05,9.602550468666e-05,9.602550468666e-05,9.602550468666e-05,9.14741588480868e-05,0.000105628055155326,0.00010562150498447428,0.000105094580129289,0.021497127882273658,
Asia & Oceania,ASOC,108.0453866775757,116.31377291157655,131.81956488397753,113.70110742509102,101.90390115890972,99.61747528926587,104.90699350567107,106.35833909445104,119.84215890503602,124.93417705748847,128.58624508531278,134.14179335035166,147.7047572801737,146.8166401509254,165.62650165804467,171.07905510065675,197.57297410381435,181.21319166698754,199.78380242832986,207.28446325803665,228.37220277011582,229.92734149539626,244.5367096862894,266.38709316201084,291.9961572606229,295.562261977832,313.44114141874326,334.2866739003454,324.1534512441155,338.3329814828751,356.90967879722285,368.7010710267739,387.1613454724732,397.6869113742818,417.4666363503903,435.47967160726995,451.19392694321704,472.6151648758956,449.0222948354458,439.24444992835726,478.30551497094046,496.15580793207135,487.75118440954594,493.5463076577618,490.52596428771386,
