Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,0,0,0,0.007597420198389,0.001632685600633796,0.0028057272792650577,0.002731518176549177,0.0037987100991945,0.015194840396778,0.015194840396778,0.0152364700964952,0.0189935504959725,0.0189935504959725,0.0189935504959725,0.009404565463112653,0.009658090334390409,0.009742598624816303,0.009971978270258091,0.010358301883633696,0.010466955399895585,0.010551463690321517,0.010949859916615134,0.01117923956205688,0.011227530013728823,0.011167166949138899,0.010358301883633684,0.011577635788350499,0.01171043453044837,0.012434791305527652,0.0129273825393,0.012851783811,0.01327987420994291,0.013638514576842,0.013151910762351,0.010393313166684,0.011314357673139,0.011348377100874,0.011469083070393,0.011562069506202,
Afghanistan,AFG,0,0,0,0,0,0,0,0,0.0012071093433948321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757315048664709,0.741499794704349,0.815022077933709,0.820334148575589,0.748502000915256,0.730393081538274,0.736429387997268,0.7561359100998378,
Africa,AFRC,2.789354102970678,2.9243902666615584,3.1258594288238397,3.145990614399209,3.323681050700924,3.528018804736341,3.5558464066806783,3.821262281311398,4.136463180441437,4.3679544049789945,4.484630266191713,4.6870042675002415,5.1067094070101735,5.544756046866438,5.513079742962286,6.249286094639606,6.175083452853121,7.225493051028986,8.043075750322261,7.593694854391102,8.741520982799106,9.319344760410132,10.856072687455645,11.364109937320443,11.300520144963508,11.491793842162037,11.981575823667342,12.522652727515773,13.153264544821724,13.988096638578812,13.98757713489771,14.195951018758254,14.6825568440853,14.777119532035524,14.7710959573713,14.757267323286978,15.026069447282229,15.836673813938065,15.498476137105165,16.34336853256901,17.29930764803696,17.879496892260857,17.822373233178574,18.99481886623634,19.506379545774557,
Angola,AGO,0.019205634587897782,0.019153160176455436,0.020110818183378853,0.02106847619030227,0.01824535286040745,0.02394145021107252,0.022792260595167,0.022792260595167,0.0266638226688666,0.0265909706943615,0.0265909706943615,0.0265909706943615,0.0266638226688666,0.0265909706943615,0.0265909706943615,0.0265909706943615,0.0304729401929904,0.0493832312895285,0.0721754918846955,0.068376781785501,0.06476258346583846,0.082910832709777,0.09507101370111998,0.10205872386041132,0.10820819129140426,0.02126855967505635,0.14077759108953977,0.20604788267163499,0.17582127248892024,0.24343078685376457,0.1899292050657,0.1899292050657,0.3038816881899,0.3038816881899,0.2659059270072,0.3038816881899,0.2659059270072,0.3798584101314,0.3798584101314,0.351579949823502,0.516698156252664,0.527320785561858,0.572483213852517,0.5859766544697513,0.5997888445250745,
Albania,ALB,0.013724757661507563,0.013092160148863384,0.012794611023490679,0.013092160148863384,0.01282966475232216,0.012497061936105076,0.0113961302975835,0.007597420198389,0.0038091175241238,0.0037987100991945,0.00319091648332338,0.0009641126231755641,0.0010002742618349099,0.0008197616394061731,0.0005663876757899,0.0005280207037880355,0.0004890906900974959,0.0004452088236255954,0.0341883908927505,0.0003076801150458589,0.0292909119110812,0.03290161354411585,0.046243167149597565,0.05349294771677613,0.06082279697505426,0.0692095031667263,0.0776651083847662,0.07890126276965394,0.08843578595600719,0.11261860486786723,0.11725340481543955,0.1222287382044806,0.10634622741364759,0.1352506115176759,0.14641643382751385,0.1519282443069,0.1519282443069,0.19557632927140559,0.2366232131925648,0.203109591349044,0.194514015941334,0.215858308893795,0.217809512071218,0.216099720832833,0.202819796223894,
United Arab Emirates,ARE,0.019256492058612296,0.03507908508609691,0.03789565395995927,0.03815170567231157,0.03928324378890355,0.04736956743095554,0.053181941388723,0.0493832312895285,0.1066552906754664,0.1101625928766405,0.1101625928766405,0.1329548534718075,0.1752194061096948,0.45584521190334,0.68376781785501,0.60779361587112,0.723732329583522,0.493832312895285,0.121558723174224,0.1177600130750295,0.17158249920513358,2.616114124310263,2.073660731672309,0.679564554913229,0.09827410354123473,0.09877885032880189,0.10093549815379807,0.09899542592750145,0.1693432790788965,0.9677820181059319,0.8934514909226611,1.4801801787948883,1.5282374589802021,1.6486600760105703,1.9346735600748857,1.8192977294420025,1.8671151367997632,2.014919096012197,1.829000857075182,1.379408415989535,1.094130062859699,0.427637310408522,0.98150332943412,1.000819560502053,1.011208841736561,
Argentina,ARG,1.3171220693524908,1.2471009144281604,1.2205411660085868,1.2458936531363616,1.2700388789723376,1.2929768435165148,1.3291946822704788,1.382314179109626,1.3424745564802656,1.3086712403098992,1.4016303597784068,1.3666197823162416,1.4523353340339564,1.4656152082437433,1.472858775994536,1.5537452825450555,1.580305030964629,1.6636060600987463,1.7927830183212183,1.762601486026248,1.8603896506619506,1.6889585472265212,1.5428799309188663,1.958177815297654,2.5074817030661074,2.0535514573497586,2.241884218870372,2.097012863854516,1.8372113591101966,1.872664774376439,2.5062744417743086,1.9787012572582334,2.2670258688454057,2.2895095436714077,2.1368272491028693,2.0512958936922,2.0892716548749,1.9931883927598184,1.8797059321290357,1.85676776598825,1.633916574726705,2.0900024425818,2.181219616152819,2.208080852300853,2.045100577908015,
Armenia,ARM,,,,,,,--,--,--,--,--,--,0.0114273525723714,0.0037987100991945,0.001203811230434737,0.001203811230434737,0.0012071093433948321,0.001207230069524012,0.001207230069524012,0.0012072612917987994,0.0012072612917988018,0.0012072612917987994,0.0012072612917987994,0.0012072612917987994,0.0012072612917988018,0.024145225835975986,0.01810891937698199,0.014487135501585613,0.01086535162618919,0.009658090334390409,0.008450829042591618,0.008450829042591618,0.008473981998872691,0.008450829042591618,0.009658090334390409,0.008450829042591618,0.0048131190351,0.0072435677507928,0.019316231067933,0.036217838753964,0.062777687971842,0.089337285193959,0.108653516261892,0.171431204233734,0.266804795886687,
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0.001207230069524012,0.001207230069524012,0.001207230069524012,0.0012071093433948321,0.001207230069524012,0.001207230069524012,0.001207230069524012,0.0012071093433948321,0.001207230069524012,0.001207230069524012,0.0012072612917987994,0.0012072612917988018,0.0012072612917987994,0.0012072612917987994,0.0012072612917987994,0.0012072612917988018,0.0012072612917987994,0.00189935504959725,0.00189935504959725,0.0019045587620619,0.00189935504959725,0.00189935504959725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01530743761272245,
Asia & Oceania,ASOC,6.659371626088513,6.3102243912183,6.248039124782237,6.395794068093445,30.97016237078243,31.356894523654876,32.44933305217704,34.49662590359354,33.594786489018645,37.67535331387323,40.41672030150197,41.88572191513594,45.04498367237335,47.82149632469501,49.690111528401765,52.94537968028954,58.52534942008604,60.61920280308423,60.5593267367716,65.30260426121397,70.31071274458748,71.57131244348388,75.88728165692498,78.86311931663501,81.40340530820801,82.9233131315689,88.58317396676308,92.79427019189107,92.10367971629645,95.61112088023575,102.08548473581888,106.27584628469795,109.11831856286179,114.08001589868601,120.37003840766883,126.85506334762562,146.02080767931497,154.3795151268278,161.44432184062282,170.9195043529218,169.85648816925521,182.76639120815716,187.97368436669134,186.7230659901831,196.33151026867822,
