Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,0.0002126125,0.0002126125,0.00042639,0.000425225,0.000425225,0.00085045,0.00085278,0.0006378375,0.00085045,0.00085045,0.00085278,0.00085045,0.00085045,0.00085045,0.0007387264999999996,0.0007821809999999997,0.0009125445000000004,0.0012601804999999994,0.0012601804999999992,0.0020727796500000003,0.0020727796500000003,0.0023291612000000024,0.0021162341499999992,0.0022379067499999927,0.0011558897000000005,0.0011298170000000008,0.0009559989999999998,0.0009559989999999993,0.0009646898999999999,0.000986,0.000983,0.001021180750078638,0.00102987,0.00096469,0.0009082,0.00099076,0.00102553,0.00100814,0.001016313,
Afghanistan,AFG,0.00746318044477515,0.008506044848803376,0.008293393725616625,0.011695811666838874,0.01172785498647405,0.013822322877445125,0.01445765,0.0146702625,0.013857675,0.014032425,0.0142450375,0.0133945875,0.005329875,0.0053153125,0.0051027,0.0048900875,0.00469029,0.0044648625,0.00425225,0.00425225,0.004128177500000005,0.003910904999999999,0.003693632499999994,0.003737087000000008,0.003606723499999997,0.004736540500000004,0.008690899999999994,0.004910358499999995,0.011863078500000008,0.0218141589999999,0.03250396599999999,0.03480705449999993,0.03793577849999998,0.024282374599999927,0.019802215650000003,0.026446,0.021035,0.0147006573499767,0.01903307,0.0255947,0.02321339,0.02246598,0.02220525,0.02420416,0.024851852,
Africa,AFRC,0.8914576089540379,0.9389793437563879,0.9838327934433596,1.0010207430934057,1.0348943688991856,1.067167026033451,1.05758528308125,1.0950500081025,1.124896085901,1.18604069540375,1.21963695724875,1.2132607721575,1.283050959141,1.28507338673375,1.30994904923375,1.34481749923375,1.349354604141,1.44559582423375,1.41965709923375,1.4874805045,1.6944332329043694,1.796441246878518,1.864314172854666,1.9402790419529796,2.060360360154598,2.120938708528561,2.2050291314215436,2.339889286685102,2.4697362000911016,2.5871783540124293,2.7992693151626566,2.872601896499258,2.9834396676050154,3.3330305489144005,3.402978571138403,3.548305348439411,3.497706302098411,3.5958444915142675,3.5489938870000817,3.674532867,3.319039229048738,3.6129244852371607,3.7467850357709076,3.75498268,3.860554525,
Angola,AGO,0.01146594958088895,0.011434621849793625,0.012006352942177,0.012578084034560375,0.01089265209981915,0.0142932773117105,0.0136072,0.0133945875,0.01364448,0.0138198125,0.014032425,0.014032425,0.014284065,0.014032425,0.0138198125,0.0136072,0.013857675,0.019135125,0.02126125,0.02976575,0.027739842365849917,0.03152069833430001,0.03378103249929993,0.041166251747650075,0.034214436544899904,0.028434853568949897,0.053030021919799955,0.06259063703550008,0.08136262060780007,0.10109098665150001,0.110558,0.119063,0.123315,0.163711,0.176468,0.1780330865,0.149309662,0.1218029635,0.10822356,0.11490939,0.07288158,0.09452284,0.11510345,0.11437224,0.117068134,
Albania,ALB,0.0230450992171221,0.021982911226160376,0.02148329960772225,0.021982911226160376,0.0215421579628119,0.020983687989284124,0.019135125,0.0142450375,0.01407087,0.0138198125,0.0095675625,0.0053153125,0.01407087,0.0053153125,0.0044648625,0.0048900875,0.0042639,0.008929725,0.0153081,0.0044648625,0.02129523675470001,0.022685692144799926,0.02268618531259996,0.0259453224881999,0.02942237236625011,0.02933495066139997,0.025076447850100086,0.026423768369600007,0.03241950136804992,0.03046434944969995,0.02824661682995005,0.03107232900160008,0.029897553405049977,0.03319953661279998,0.033593029575799994,0.034018,0.036144,0.0329819655,0.0309830585,0.03052028,0.02348433,0.03074236,0.03097514,0.02828914,0.02828914,
United Arab Emirates,ARE,0.0246349542612366,0.04487689937444325,0.048480154068245,0.048807722677159,0.05025530669181405,0.06060019258530625,0.068036,0.08929725,0.0980697,0.099927875,0.099927875,0.112684625,0.11725725,0.129693625,0.133945875,0.13181975,0.1321809,0.085045,0.05527925,0.051027,0.13722564515275004,0.13914591683130004,0.15619624366850002,0.1744060028309001,0.17814796311909997,0.18939706154830002,0.19900809702519992,0.2079297824999999,0.2157686340268001,0.20266819103919997,0.21354562402694965,0.20522166334299993,0.18970654248184987,0.19214722055744995,0.15851257848644995,0.2649802046825502,0.2719430142,0.16821237,0.13540422,0.13314459,0.12514896,0.14770185,0.14027113,0.15430693,0.155908755,
Argentina,ARG,0.3515266162080152,0.33932556262477864,0.3287875016743456,0.3351103382454559,0.3261659785660227,0.29155301964707275,0.3146665,0.32742325,0.3155286,0.295531375,0.270017875,0.299783625,0.31766055,0.325297125,0.3486845,0.355062875,0.39867465,0.427351125,0.452864625,0.461369125,0.4529984955344502,0.3820084414173998,0.3684325531457007,0.39751325992725045,0.4233733454350995,0.44714223868929925,0.45614679434209965,0.48088987730239985,0.5199841784257002,0.4979369819942502,0.49090575824790056,0.5136754715790495,0.48266665157385075,0.5071617043681999,0.49326138071035064,0.550666,0.54854,0.556478327,0.56191014,0.54817852,0.48612549,0.58146466,0.62822171,0.51862946,0.46487624,
Armenia,ARM,,,,,,,--,--,--,--,--,--,0.00895419,0.00425225,0.003827025,0.004677475,0.005756265,0.006378375,0.0070162125,0.001275675,0.0029983604999999983,0.0028679970000000106,0.0035198145000000032,0.004736540500000004,0.004693086000000009,0.005040721999999993,0.004910358499999995,0.005257994499999998,0.005605630499999996,0.005127631,0.0056925395000000075,0.005866357499999998,0.006492459460273971,0.0059967209999999965,0.006300902500000007,0.006378,0.004252,0.0058663575,0.00499727,0.0058229,0.0086909,0.00851708,0.00786526,0.00764799,0.00699617,
American Samoa,ASM,0.00410400375,0.00482364609375,0.0067238703125,0.00423896171875,0.0048368615625,0.00453130390625,0.004677475,0.0048900875,0.00469029,0.005527925,0.0057405375,0.0057405375,0.00596946,0.00595315,0.0057405375,0.005527925,0.00554307,0.0057405375,0.0057405375,0.0057405375,0.005431812499999993,0.00543181250000001,0.005562176000000009,0.005562176000000009,0.005562176,0.005649084999999994,0.0057405375,0.0057405375,0.005756265,0.0057405375,0.00522323089796125,0.00512763100553375,0.0051591087257715,0.00512328554621375,0.00486255853980625,0.00486255853980625,0.0048758806179975,0.00486255853980625,0.00486255853980625,0.00488863125320375,0.004810520296914,0.00482344949097125,0.00482344949097125,0.00490601304796125,0.0049186168263897,
Asia & Oceania,ASOC,4.8170712193585,4.89339731904234,4.900466298016626,4.9752874152548126,5.243389071507694,5.371588127473843,5.58784999045825,6.02082900235125,6.54459727930155,6.991244880467625,7.44665282934575,7.962592590270625,8.47919874385905,9.08888633904975,9.698058764827126,10.501006140185625,10.8749373627057,11.136732079141876,10.933232788729375,11.889223079713625,12.197755541501362,12.3864378232546,12.784513122708217,13.248750545740826,14.400302130973156,14.655367080846965,14.69889841369447,15.232700213131874,15.592420427725989,15.81015338027131,16.73464957011789,17.38165943310418,18.390535260288335,18.525103206994338,18.623595573013002,18.9656403086265,19.018813943635138,19.601614201035154,19.913630305449367,19.372965217962903,17.97810429802153,18.663512774792125,19.520827342635876,20.1532714301165,20.750740915488514,
