Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,--,--,--,--,--,--,0.00016936,0.00016936,4.0587936e-05,0.0002117,0.0006351,0.0002117,0.00042456,0.0004234,4.058289e-05,4.058289e-05,4.0587936e-05,4.058289e-05,4.058289e-05,4.059999999999996e-05,4.0600000000000025e-05,4.059999999999996e-05,4.059999999999996e-05,4.059999999999996e-05,4.0600000000000025e-05,4.059999999999996e-05,4.059999999999996e-05,8.119999999999991e-05,5.7246e-05,6.0493999999999946e-05,6.495999999999997e-05,4.059999999999996e-05,4.0600000000000025e-05,4.059999999999996e-05,0,0,0,0,4.245e-05,3.991e-05,3.736e-05,4.076e-05,5.095e-05,4.245e-05,4.27942e-05,
Afghanistan,AFG,0.0001065823554324,0.00012147559817,0.000118438706628,0.000167028945896,0.0001674865594464,0.000197397846497,0.00020647101,0.00014382898,0.00127368,0.0012702,0.0012702,0.0010585,0.00063684,0.0006351,0.0004234,0.0004234,0.00042456,0.0004234,0.0004234,0.0004234,0.0003102999999999997,0.0003102999999999991,0.0003102999999999991,0.00026970000000000086,0.0004321,0.00043210000000000026,0.00043210000000000026,0.00043210000000000026,0.0004321,0.00043210000000000026,0.00043210000000000026,0.00043210000000000026,0.0004321,0.00043210000000000026,0.00043210000000000026,0.001127271,0.0011145345,0.002587723,0.01054324,0.01006283,0.00910504,0.00746821,0.00644552,0.00667032,0.006848815,
Africa,AFRC,0.228392330691798,0.248978081245673,0.262974933528611,0.268320725027885,0.2845670363151516,0.294046760044809,0.29684317843,0.34237893812,0.355487611848,0.37901080751,0.39336334773,0.33567454731,0.349889958072,0.39279620343,0.37990367343,0.47855566173,0.647567017872,0.59096857343,0.55603765003,0.567469564,0.5150497711547185,0.5230000018853606,0.561247701178176,0.5324243410178467,0.5515729092813894,0.5843282033216,0.5327835174792803,0.6471385087679996,0.7050984254864253,0.7382986366677994,0.7691287338271999,0.6602982881462001,0.659756672919275,0.6162004669907999,0.6896635642740733,0.6004977061783184,0.6336394656,0.600969727046,0.583919975236,0.68358271,0.6922725313863565,0.691912021133545,0.7191865382164242,0.731760301,0.732472703229,
Angola,AGO,0.0016054789915788,0.001601092436957,0.001681147058699,0.001761201680441,0.001525205042106,0.002001365545667,0.0019053,0.002117,0.0021228,0.002117,0.0023287,0.0023287,0.00382104,0.0023287,0.0023287,0.0023287,0.00233508,0.0031755,0.0071978,0.0052925,0.013004713298399997,0.014615038267200007,0.016448796427200006,0.015704938005600008,0.012422669169599991,0.010800125920800003,0.0111152906592,0.009821205192000002,0.009522642211200007,0.013577993256000002,0.012606084866400006,0.010531611695999997,0.01445516511839995,0.012147463229599987,0.016030345,0.013886752,0.01169656,0.012861556,0.012861556,0.01867291,0.0113392,0.00862945,0.01190237,0.011056381,0.011316994,
Albania,ALB,0.0219263624015844,0.020915738902637,0.02044038120016,0.020915738902637,0.020496382244544,0.019965023497683,0.0182062,0.0160892,0.01337364,0.006351,0.0033872,0.0165126,0.01018944,0.0137605,0.0082563,0.010585,0.00042456,0.0044457,0.0023287,0.0025404,0.013555435988799991,0.014297507059200009,0.018014249510400003,0.016864077772800003,0.018474927339999992,0.01726869978559999,0.017957948910399993,0.018235578438399996,0.013684774527200004,0.013987429268799992,0.013041186064800005,0.008918726166400005,0.006126867375200007,0.010362913731199994,0.011347564883200009,0.006985035792800002,0.008468,0.02410058876,0.01900683788,0.00759702,0.00387578,0.00566652,0.00709987,0.00439186,0.0050557,
United Arab Emirates,ARE,0.009198459315366,0.016756610496566,0.018102031776555,0.018224342802201,0.018764857005894,0.022627539721223,0.025404,0.0112201,0.01252452,0.0129137,0.0131254,0.0146073,0.01401048,0.029638,0.0163009,0.0205349,0.01401048,0.035989,0.029638,0.033872,0.09282326043599998,0.1486371657552,0.11942773202399991,0.10125086211359999,0.10309960988640005,0.1033405169231999,0.10547409142079998,0.09389778049999997,0.11209160958720006,0.10201205007679999,0.09527804255279995,0.14795043877199993,0.15681733312240007,0.15686818942479996,0.09155149,0.12677034,0.069645,0.13658738,0.14306832,0.09438665,0.07517354,0.07620682,0.07601213,0.07719142,0.023432164,
Argentina,ARG,0.1655490154042272,0.159803014065288,0.154840187542113,0.157817883456018,0.1536055994646192,0.137304867158111,0.14819,0.12702,0.1464732,0.135488,0.137605,0.101616,0.137982,0.218051,0.101616,0.097382,0.0891576,0.118552,0.186296,0.116435,0.25728399983279987,0.31367720840960056,0.30105890765279913,0.3353248886839998,0.34577983475040064,0.3609656481872,0.34341058207840086,0.3623643734495991,0.36123904877280083,0.36195279865199914,0.4496846902815991,0.4264299029712006,0.4550236473304006,0.4384328112928009,0.4679944896264003,0.4637546837104002,0.450074,0.2891494664,0.2175450594,0.35666948,0.18422133,0.36905301,0.36047562,0.37703597,0.43857439,
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,0.0042456,0.002117,0.0016936,0.0012702,0.00275964,0.0048691,0.0027521,0.0006351,0.0009760239999999993,0.0009673819999999999,0,0,0.00036540000000000086,0.0015064919999999993,0.0016119360000000009,0.002256722,0.0019337200000000003,0.00185252,0.0016169819999999997,0.0015466859999999992,0.002663852284931513,0.0014440840000000002,0.0013440919999999999,0.002117,0.001194,0.0013938386,0.0013938386,0.00171429,0.00245907,0.00292678,0.00271676,0.00324178,0.00324178,
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0.00020647101,0.00020647101,0.00020647101,0.000206463528,0.00020647101,0.00020647101,0.00020647101,0.000206463528,0.00020647101,0.00020647101,0.00020648000000000007,0.00020647999999999993,0.00020648000000000007,0.00020648000000000007,0.00020648000000000007,0.00020647999999999993,0.0002580999999999998,0.00025404,0.00025404,0.000254736,0.00025404,0.00025404,3.8106e-06,3.82104e-06,3.8106e-06,3.8106e-06,3.8106e-06,3.82104e-06,3.8106e-06,3.8106e-06,3.8106e-06,3.629988e-06,4.19166e-06,4.1914000682128255e-06,4.17049e-06,0.0008530749801888,
Asia & Oceania,ASOC,4.287587467694574,4.615703551917151,5.231023107725115,4.512024606044505,4.043873625275376,3.953140913718222,4.163045961145,4.220640008879,4.7557212244152,4.95778883588,5.102714608176,5.323176581147,5.8613984891664,5.826155153099,6.572590784892,6.788965592983,7.8403292706108,7.191120634247,7.92806202912,8.225712307043,9.06254144370769,9.124254335984496,9.704000921122217,10.57109421622417,11.587344013323419,11.72885848575175,12.438349763301902,13.265567348188267,12.863448573808173,13.426137810424322,14.163320739241437,14.631241000390236,15.363803896386703,15.781492109078842,16.566415033877902,17.28123004447166,17.904822095131077,18.75488551872488,17.818644768212817,17.43062852269,18.9806968606484,19.689053734998,19.35553131822507,19.585500394896,19.465643483094695,
