Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,726.3284079237025,726.3284079237025,4369.910092603974,5810.62726338962,6052.73673269752,4600.079916850115,4612.682875526417,4357.970447542215,4600.079916850115,6052.73673269752,4612.682875526417,6294.846202005421,6294.846202005421,6294.846202005421,9144.574152801595,9497.987646629683,9674.694393543716,11088.34836885603,11883.52872996921,12457.825657439847,12413.648970711352,12590.355717625385,11441.761862684118,10823.28824848498,9983.931200643287,6449.796262362477,9630.517706815208,8791.160658973502,8923.69071915904,9144.16907465754,8898.34106099708,9277.10421294401,8084.333819025172,7792.769134153635,7963.73038451218,8190.356381654955,8389.150005405614,8393.570689428094,8461.62073686623,
Afghanistan,AFG,999.8342226070581,1139.5456408215657,1111.0569996799718,1566.875255524379,1571.168064443624,1851.7616669403178,1936.8757544632065,242.1094693079008,132.52966219736163,176.691490700906,176.691490700906,132.5065125522141,88.34501570547701,88.345745350453,88.345745350453,88.345745350453,88.34501570547701,88.345745350453,88.345745350453,88.35337345702023,44.1766867285101,44.176686728510234,44.176686728510234,44.176686728510234,0,44.176686728510234,44.176686728510234,44.176686728510234,44.1766867285101,44.176686728510234,44.176686728510234,44.176686728510234,44.1766867285101,44.176686728510234,44.176686728510234,43.25728995742,43.25728995742,44.17668662569651,883.5354226595666,530.1233637074452,397.5872475013208,406.4286155462764,406.4286155462764,494.7789926446752,508.0188885392036,
Africa,AFRC,851091.8294233804,913959.9334249232,959033.6333392077,1017263.7205838104,1049049.7281731681,1090778.2661459728,1091536.7421349203,1042045.838122558,1110229.4089201787,1125036.7514965404,1238852.8972371232,1234986.384801329,1206558.8087422438,1192880.2553999026,1244011.8626529237,1172060.68107139,1114335.6192159723,1193455.1443347742,1222750.3901210302,1266814.3581522952,1030055.4600097616,979188.671067073,973939.9583886658,1031508.967182885,1106239.1021165943,1138031.2635415005,1099836.8752700272,1055532.528399881,1146140.4624891912,1142488.668000259,1143369.585722328,1040136.094086225,1160467.0562988447,1119626.9706705092,1163305.9839291442,1066492.5070161314,982491.1412321489,946792.716095387,811456.9470593028,811136.0045341417,533702.1888013876,630137.0764627802,803381.0320023632,853187.3213396713,874791.8176197457,
Angola,AGO,20401.074196285335,20345.333556404777,21362.60023361974,22379.866910834706,19381.020484650275,25431.666944900695,24210.94693079008,24210.94693079008,24277.2782922443,24210.94693079008,23484.618522866378,26632.04162386909,24277.2782922443,24210.94693079008,24210.94693079008,29053.136316948097,24277.2782922443,29053.136316948097,5810.62726338962,5326.408324773818,5875.566117306556,6606.027473167216,6393.589348465009,14898.468282337044,14613.056240981892,12217.408407292834,17203.463007734925,21668.113228732353,24865.922852392687,25707.01178554944,24210.36665007114,24210.36665007114,36316.07750303302,38737.43068479592,55397.56549516956,55176.682167032595,58313.22605961102,36357.414591338675,20983.92144829097,20939.746259741773,20100.39657618993,20542.15901224045,21381.519246350817,21602.395189096813,22111.59046491169,
Albania,ALB,40821.32433492992,38939.79976375143,38054.80431468531,38939.79976375143,38159.064052533766,37169.80886561919,33895.325703106115,31474.231010027106,29132.73395069316,26632.04162386909,21305.633299095272,13316.020811934544,13352.503060734365,10168.597710931834,6779.065140621223,7263.284079237024,9710.91131689772,1936.8757544632065,3147.4231010027106,3389.5325703106114,3150.115995082485,3143.4563794575697,4947.588645946643,2830.8411303913294,3677.8703553567993,3241.747039901849,2361.0834368092364,1539.0890208163532,1420.6575323126501,294.6543614022066,708.0474581743749,1149.3694542844748,417.85311138617027,66.6193987581982,335.5336365551955,217.437890870628,43.25728995742,307.0909344682218,44.17668672851012,137.3893731281764,122.3653777868676,234.1379948134304,128.1154321836466,176.7113047553238,618.473740805844,
United Arab Emirates,ARE,108704.23115933908,198023.86444856113,213923.59079091658,215369.02045994415,221756.63156476038,267404.488489251,300215.741941797,297794.647248718,344737.35174986906,353479.82518953516,351058.73049645615,438218.13944730046,434563.281431173,430954.85536806344,438218.13944730046,469692.3704573276,446701.9205772951,520535.35901198676,547167.4006358559,561693.9687943299,488750.8578849105,448862.65740674903,412041.2734427729,470838.3752135028,542726.6906237047,593637.840860872,642979.4147507447,680409.328992514,724576.1226903195,618499.7801700876,657131.9014917993,700197.111299168,706550.9652700744,719021.7577004409,730796.5449190469,783883.1817455923,804481.0262257578,803794.8150252417,813602.0372211514,799023.7291236648,786345.0279877036,824911.2758604119,846204.4341791058,860738.5670880431,869673.7000567327,
Argentina,ARG,262356.1288630037,253250.07248320157,245385.1634002934,250104.1088495541,243428.6325928564,217595.81797256516,234846.1852286638,239688.3746148218,213640.04897174984,164634.43912937256,152528.96566397752,157371.15505013554,118958.66363199707,130739.11342626644,104107.07180239735,87159.40895084428,94681.38533975277,123475.82934702942,118633.6399608714,106528.16649547635,101986.96465644937,92349.23166292807,62628.64705888554,67373.70692834769,123960.70899907051,115159.74414035324,144321.57516525724,170638.74993526176,233409.7640483016,172542.22219780085,186691.99832103716,198321.22383445723,226422.0406888768,213628.394922998,239635.39992203776,205792.8642769415,171897.08489981873,111281.073869117,42056.203824238866,50626.48581842228,85210.88959999157,104161.89777977875,78730.87371046036,57473.872155835765,35032.11673262859,
Armenia,ARM,,,,,,,--,--,--,--,--,--,48554.5565844886,26632.04162386909,19368.757544632066,29053.136316948097,31560.46177991759,31474.231010027106,33895.325703106115,5810.62726338962,0,0,0,0,44.1766867285101,0,0,0,44.1766867285101,44.176686728510234,44.176686728510234,44.176686728510234,0,0,0,0,0,0,0,0,0,0,0,0,0,
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9705952966495732,3.9814736399280655,3.9705952966495732,3.9705952966495732,3.9705952966495732,3.9814736399280655,3.9705952966495732,4.417674642673543,4.417674642673543,4.429777860872648,4.417674642673543,4.417674642673543,4.417674642673543,4.42902283751776,
Asia & Oceania,ASOC,8939847.592852289,8076613.050759225,6942211.453052532,7428528.410040527,6883064.159530581,6470180.9567665905,6364175.204874142,6451355.677348817,6904899.523301409,7267854.665378324,7578516.81354161,7585097.155229823,7818125.478137461,8140332.703822494,8443520.107074954,8559135.6709188,8540935.659625359,9039324.980686052,8547729.993084587,8663229.485171482,8836902.037337583,8532440.433772232,8249764.182179139,8575778.913741803,8802611.095874287,8524530.161245368,8769333.800722199,8668919.991559764,8247020.227302115,7614219.59367351,7866157.010626519,7516590.050666691,7509096.024747586,7012559.437788347,6604164.520633323,6574156.878409359,6841753.73236362,6742050.416099004,7027945.240721059,6461574.747892935,6445708.350990149,7092798.489050683,7278093.516867603,7170828.702007958,6592234.148441203,
