Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,--,--,--,--,--,--,0.0366368573053548,0.0366368573053548,0.14036548271954,0.18659024863266194,0.1970776998809823,0.21498530125567766,0.2361455703926942,0.2399294731756131,0.2632495613198173,0.29794567327183064,0.1963696556734977,0.3175738750918816,0.3175738750918816,0.3175743062566287,0.37982542262630636,0.3930103657489968,0.40625799004528224,0.45240744163251934,0.4717863218705866,0.5094842229513687,0.5085135892070899,0.5240116097358591,0.49225231610301534,0.4833812360103651,0.4346086758133043,0.3387187466629514,0.42657704346042663,0.407907327853397,0.41292775885943467,0.4231260822951,0.4163221967481,0.43369593361582465,0.408438257369454,0.387854487623691,0.378866302820343,0.401169439643409,0.41081659336177195,0.405986590610685,0.4092780634824778
Afghanistan,AFG,0.36852107355783553,0.4200162119773559,0.40951580652324365,0.577522291448252,0.5791045443015348,0.682526344432878,0.7138978802677916,0.7226006791158197,0.689829219386958,0.6979934376972166,0.7085663608425533,0.6654833063487682,0.3700284112719812,0.36902318736913176,0.34306870756790403,0.3324957844225673,0.30706823264706434,0.2897378999731654,0.2795485269758587,0.27954893063652847,0.20485014396197,0.20252979017829212,0.17226528273510572,0.24142813480555966,0.22592871822027402,0.3354384132637741,0.432606275466025,0.459688413114118,1.046829388546,1.8221043605660536,2.154408471974152,2.792151401258559,2.4782630493458733,1.7627143952469184,1.3931598143354775,1.7618603916927231,1.2982200311171255,1.9524205361336326,2.746037118955716,2.757663951372495,2.898145792227492,2.641390083297963,2.530477425038706,2.605401056694987,2.6751204214959436
Africa,AFRC,77.412542149636,82.68219436376512,86.96051509236098,89.08250301306816,92.53727247135207,95.84103789113816,95.41910202183921,96.36829915853944,100.15789011496662,103.74046863001585,108.3887486922411,110.61638380655204,112.88898068842911,113.38889050351769,115.23387691281098,118.5056121735889,122.05960274971463,124.90039618954779,126.45333545895156,127.73171686943007,131.00344539615344,134.54675941346142,138.98586433767514,141.80713580898106,148.57992673122766,154.12574029483747,154.21993608523903,161.92449395241061,173.2250235189708,178.72590127738974,187.98461570988053,186.77006196414018,193.5409812143193,207.10419517618976,215.36845742734454,215.2499041309573,212.48633328519915,215.9809685586373,214.10815229140974,219.55282344049704,196.4843374285867,214.48096960987397,225.82761106823114,229.2581357065737,234.91694783625522
Angola,AGO,1.0893299524149842,1.086353641069588,1.1406713230652425,1.194989005060897,1.0348634546882143,1.3579420512583067,1.2927608327501856,1.2979530164087698,1.3062303287302097,1.3184494948229224,1.3166255621045926,1.3869688432102092,1.3856757924815355,1.34402042447612,1.328999423355068,1.4389118348401877,1.3465239670822486,1.6126812069419363,1.320095909127416,1.6277132454773202,2.0268075486879122,2.2735372046181306,2.3605248688728127,2.663428384024742,2.825682942942082,2.2139308722719924,2.960098834006343,3.4995659702190443,4.3256240675657445,5.123501194503578,5.5644465351188055,5.823133459667902,6.223619069058985,7.2450913985483565,8.221465172084466,8.142946732699004,7.051156286682946,5.783647936542782,5.744522986491406,5.836959920343969,4.102021772973018,4.952638252147977,5.785792685064441,6.010401899553027,6.152074470777901
Albania,ALB,2.502249297824711,2.3869163532280036,2.3326682542519777,2.3869163532280036,2.339059126181435,2.2784201553139383,2.0777021892931127,1.8387338909488937,1.7171372676122154,1.4631674726188457,1.0839386562566011,0.9712972385592367,1.1035313566820062,0.8981045201740319,0.6990930680614718,0.784849442475079,0.619122979569272,0.644440623918522,0.781427779647304,0.48135498807599586,1.153162741819577,1.2171644020277845,1.409023366558774,1.424595895880147,1.593923244532391,1.5899886695431062,1.4758812817824125,1.4398620962718232,1.4231621974365767,1.3720064517564552,1.327100921993074,1.3144678551952413,1.1597021190122425,1.3848553692002445,1.4314762404431736,1.33759484374436,1.381692757563,1.7689879543335068,1.6261602245817897,1.314366546105108,0.997538827689594,1.25016609006666,1.317688858218132,1.21236420595905,1.234275993365283
United Arab Emirates,ARE,4.160884321583124,7.579782167656271,8.188377816096418,8.243704693240835,8.488204016036176,10.235472270081006,11.49139238111221,11.632809252238397,13.122824907624858,13.434639548368919,13.435678904885163,16.64925887896984,16.857549351967588,17.000791327592392,17.328335795733835,17.340292994593284,16.777308861749965,17.531479406510613,17.99691797103734,18.104633937070435,23.388335586635087,26.895375613395057,25.70805915833461,26.129320697056283,27.505695906996532,28.608987110110334,30.66283334058626,32.03633409511318,34.394151582661436,33.30990085553541,34.59069804448813,37.56027385906345,38.42113482725532,41.19224142879017,40.907629164998845,47.8096464707388,47.54244686809784,46.37066908494089,46.28232567606823,43.92619025829857,37.9129754308638,40.83325703472906,44.280184579508216,47.71789235537966,46.83833796818984
Argentina,ARG,27.77123961161939,26.78302879267431,25.963427805888504,26.46460503603622,25.81564293132659,23.233784440843824,25.009406062585512,25.185206419722615,24.166448515774203,22.059129756082495,21.017221933955327,21.300420011678955,22.259293945378243,25.51283901078168,22.76485882811162,22.28470436633147,24.255538945920687,25.00430657556761,27.266804173685664,24.96402822831835,28.395056709062008,26.862100783916933,24.178675197463384,25.882805098425006,28.92721948792732,29.17154267987937,30.926979580911247,32.67365150207506,35.843711863317026,34.16343910610151,37.81048980729222,37.66816092390218,39.360226582112304,39.539630251220785,39.718580771308936,41.17695616262356,40.1951130494031,35.34756674806064,32.14960783345101,35.23595188698164,28.1666898560683,36.48739509156505,37.71677909122204,37.120929066439274,36.70536537693178
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,2.3375438257120598,1.3183023292984986,0.9598639517260896,1.3159318725710378,1.5295209870667663,1.5909363592556915,1.7133366852727152,0.24359163937170975,0.3816262720289374,0.3735950942990929,0.3553053347001523,0.3701346416378289,0.38732757255130446,0.4467491467067248,0.42086988562418925,0.45813114886196815,0.48893047472059264,0.42723121621572147,0.45583239111500773,0.43134553084590715,0.4465928814869567,0.3971234330001656,0.39555654427391584,0.41960711269019163,0.3470485620492,0.41965211862911467,0.4075695927018805,0.503065689574086,0.636349019520357,0.691823114351136,0.740412432995634,0.822295431583452,0.878613712213581
American Samoa,ASM,0.14850393438965365,0.17454429056629372,0.24330416260756094,0.15338740686128843,0.17502249410209178,0.16396584871379108,0.1692550696400424,0.17571686775373851,0.17082324546992095,0.19671271098472023,0.20690208398202692,0.20690208398202692,0.21282349113926383,0.20704465058381266,0.2016869057102514,0.19632916083669016,0.19684917745456063,0.2016869057102514,0.2016869057102514,0.20168716347671536,0.19749167647598723,0.19749167647598767,0.20077287522860876,0.20077287522860876,0.20077287522860854,0.21327614235025558,0.21689163011156354,0.21689163011156354,0.2174858537557048,0.21689163011156354,0.20385572302645566,0.16950342476949054,0.1704070316117826,0.16939392103666676,0.16055760912713474,0.16055760912713474,0.16099749298775703,0.16055760912713474,0.1605682874338565,0.1612253087592503,0.15632337896678608,0.1588433873711062,0.15884234594287883,0.16173867619223134,0.19885339133669863
Asia & Oceania,ASOC,588.2545237159944,580.3755595494786,566.5503740330972,561.9106132703284,576.6792797913387,569.5743287047115,583.2992438179027,603.363518265293,651.1300103692583,689.6376087286352,723.2942454844867,749.4053305308855,796.2128952168654,834.5285989946315,890.9952739024432,932.3924019200792,987.8722203224999,1000.4797778333349,998.0766724362583,1053.8549808657513,1097.2141340423138,1101.5647429491935,1129.2378958086365,1179.2850361328528,1257.5604129304713,1267.9629889490502,1301.5037360166577,1345.1714509758629,1336.3848988931284,1350.908692420719,1423.0409032637926,1460.4325051700914,1522.1606070174294,1553.4674125585304,1584.666397453587,1632.9455794126825,1696.7429878171245,1754.3086179348927,1771.248830701607,1756.3183049769768,1681.0155084637902,1765.7297927460484,1782.915315545968,1857.947311221908,1883.7614776234784
