Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,0,0,0,0,0,1746.7926718317767,2189.4730064740766,2183.490839789721,2620.189007747665,2620.189007747665,0,2838.5380917266375,2838.5380917266375,2838.5380917266375,3130.9463992579294,3225.823562871809,3368.139308292622,3463.0164719064974,3463.0164719065046,3557.8936355203728,3557.8936355203728,3652.7707991342486,3687.8753496713925,3760.9307656540605,3652.7707991342486,3463.0164719064974,3842.525126362004,3880.475991807554,3927.9145736144915,4021.87291018744,4001.82684898766,4174.595199100304,4212.5426038729265,3937.405138626683,3723.925137407552,4056.003967019697,4127.15693372039,4127.15693372039,4160.616975030381,
Afghanistan,AFG,3155.990162958434,3596.991131239696,3507.0663514848475,4945.862805727518,4959.413114784306,5845.110587991569,6113.774351411219,7205.51977130608,6568.419019422229,6550.472519369163,6768.821603348135,6332.123435390191,4816.8406142429685,4803.679847537386,4585.330763558414,4366.981679579442,3941.0514116533377,3711.934427642526,3711.934427642526,3711.934427642526,3225.8235628717985,3083.507817450996,2371.929090346908,2277.0519267330324,2941.1920720301687,3083.507817450996,3083.507817450996,3178.384981064871,3415.577890099559,4411.7881080452735,1518.0346178220268,2846.314908416307,2419.3676721538545,2419.367672153846,2443.0869630573147,3149.3417200707,3140.90127324974,3187.8726974352285,14203.109135177809,2528.4730024794085,3036.0709237334167,2537.9685051529887,1850.1037409203273,1992.420224880239,2045.7364173365381,
Africa,AFRC,186955.9492638809,196153.9846831476,204911.06204400532,205423.2154368045,210249.4252557336,219649.8145823795,219426.06900078998,226946.9503540869,215361.27228375408,233992.02721848522,234961.0822880923,249670.6705332289,262853.50347759435,261601.00246293916,272955.1548298457,273173.3729043743,253340.24326446452,300030.4412432383,316017.34979474347,297021.03661826474,338934.4424095037,322411.7064467191,319935.50171892,334139.4778698253,361590.39663624804,370576.7176393468,385762.29152754793,421695.5765023908,446752.29105407884,438418.32323312433,463471.1643314128,456593.0961303505,442586.1539932986,435055.39173660823,441830.69172483997,433818.29974128056,436785.6509103228,472286.9674466944,482350.3106262673,467912.0928448677,245407.01879563698,333272.3725853546,408534.2964811169,474238.93319358147,490834.6796333591,
Angola,AGO,6071.647833741733,6055.058632010198,6357.81156317401,6660.564494337822,5768.0654424925415,7568.823290012748,7205.51977130608,6987.170687327107,7225.260921364452,7423.868855285052,7423.868855285052,7423.868855285052,7663.155522659267,7642.217939264024,7642.217939264024,7423.868855285052,7663.155522659267,8733.963359158884,10044.057863032716,13755.992290675242,21299.9232313153,23055.15075817204,19829.327195300208,22011.501958419452,27893.886102479733,19449.818540844706,13425.118651363551,15085.469014606393,20635.78308601817,19260.064213616955,26201.25704396508,24018.3464848943,17467.50469597672,19650.4152550475,21834.3808699709,21834.3808699709,15283.53908105332,15283.53908105332,14943.156961881055,14090.534675703255,4888.590742556244,5420.613206798405,4743.858180693832,10009.53643553499,10245.473300577138,
Albania,ALB,0,0,0,0,0,0,0,0,0,0,0,0,0,218.3490839789721,655.0472519369163,655.0472519369163,656.8419019422229,0,0,0,1897.5432722775336,2039.8590176983482,2039.8590176983482,2229.6133449260947,2277.0519267330396,2703.999162995494,2134.736181312224,901.3330543318277,1233.4031269803957,901.3330543318277,806.4558907179522,948.7716361387654,948.7716361387658,996.2102179457053,379.50865445550613,94.87716361387653,331.28753772268,332.07007264856827,426.9472362624449,996.2153877193826,749.5327788183004,761.3916066017492,1749.2931542024862,3083.506234867212,3178.3874076933284,
United Arab Emirates,ARE,12649.819970144952,23043.8705866922,24894.10837077014,25062.311805884816,25805.632739621175,31117.635463462677,34935.85343663554,37119.344276425254,39410.51411653338,39302.83511621498,39302.83511621498,56770.76183453274,56926.298168325986,39302.83511621498,45853.30763558414,11790.850534864494,12479.996136902235,9170.661527116828,32752.362596845815,24018.399237686932,148245.56814668217,151756.02320039566,153511.2507272523,157211.46010819348,162002.75687069443,138900.16753071544,155456.23258133684,177704.927448791,186054.11784681218,182923.17144755414,189612.01148233243,198103.51762577443,222913.8959108039,224526.80769223935,278084.966552273,384774.3370360765,394884.5935556385,366747.67594944016,340960.05766721256,357542.507660102,225153.94101496646,254056.65801900654,369593.9886422392,457592.5573665818,462342.7226711626,
Argentina,ARG,34149.71739971399,32964.422993572676,31940.683149187404,32554.927055818564,31686.010333116676,28323.469032359448,30568.871757056095,34935.85343663554,30652.62209063707,28385.38091726637,30568.871757056095,28385.38091726637,28463.149084162993,34935.85343663554,43669.81679579442,45853.30763558414,67873.66320069636,56770.76183453274,72055.1977130608,67688.21603348135,84156.04412550866,61480.40202179203,51138.791187879564,50711.843951617,55171.070641469196,56262.15802302888,53747.91318726114,57495.56115000935,59393.10442228685,62144.54216708929,64421.59409382234,63757.453948525086,64943.418493698635,66983.2775113969,71110.43412860065,65504.19766576532,69871.0738397595,73292.60889171972,65180.61203576677,64374.15899369962,26969.09504182634,27693.74960363986,54302.99674581309,69212.88779666105,72865.6599673679,
Armenia,ARM,,,,,,,--,--,--,--,--,--,7663.155522659267,3056.8871757056095,2183.490839789721,1528.4435878528047,3065.262209063707,873.3963359158884,1091.7454198948606,1091.7454198948606,2893.753490223245,2751.4377448024316,2419.367672153846,1233.403126980396,1802.6661086636555,2087.297599505286,1850.1046904705952,2656.560581188556,2656.560581188539,1375.7188724012115,2039.8590176983482,2087.297599505286,2235.721874638221,2182.174763119164,1992.4204358914105,2182.91055907078,2182.91055907078,2561.6834175746694,2941.1897509073,3273.258029960919,1755.2225680942106,2466.8049878937695,4648.977007867716,5360.559427667275,4791.293491827628,
American Samoa,ASM,1532.6311045318535,1801.37994282652,2511.014465758179,1583.0308588475477,1806.315230341113,1692.2054008370337,1746.7926718317767,1746.7926718317767,1751.5784051792612,1310.0945038738325,1310.0945038738325,1310.0945038738325,1313.6838038844458,1091.7454198948606,1091.7454198948606,1091.7454198948606,1094.7365032370383,1091.7454198948606,1091.7454198948606,1091.7454198948606,1233.4031269803957,1233.403126980396,1185.9645451734584,1185.9645451734584,1185.9645451734589,1233.403126980396,1222.7548702822437,1222.7548702822437,1226.1048836254827,1222.7548702822437,1222.7548702822437,1043.6487937704765,1046.5081055342312,1043.6487937704765,948.7716406253915,948.7716406253915,951.3710149832692,948.7716406253915,948.7716406253915,948.7716406253915,856.2339025375773,853.8944656453981,853.8944656453981,877.6137703078507,879.8684009901004,
Asia & Oceania,ASOC,869414.0253586443,883125.558339617,821119.0845745777,808769.0125279479,938979.4355991245,962515.559089486,986520.391420822,946773.8796999251,1052854.0149804244,1149957.918895998,1221002.1297813645,1244626.6250880624,1299852.894144657,1438705.5489685382,1632252.5701134594,1795321.7579683987,1886395.9609210896,2024037.50403151,1899631.9343494372,1999094.5019485925,2081838.6012406559,2138005.5467798514,2233393.7332674847,2206968.159584457,2559743.3675191635,2670838.617898345,2866647.137808208,2963892.67101032,2949562.618729736,2998055.8924637013,3189612.1937793703,3291274.251986391,3458808.4360336005,3735763.7557537025,3886782.5842184527,4150577.83318701,4508094.3307508025,4828350.9288451085,5147021.104628821,5267668.201895506,3198343.952356417,3241278.539728379,3144849.926377364,4571127.919084525,4909753.302193912,
