Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Afghanistan,AFG,676.2836055662813,770.7838127453323,751.5142178633972,1059.8277447083228,1062.731382365058,1252.523697894656,1310.0945038738325,1310.0945038738325,1094.7365032370383,1091.7454198948606,1091.7454198948606,1091.7454198948606,437.8946012948153,436.6981679579442,218.3490839789721,218.3490839789721,184.96667958692998,138.71717305184097,138.71717305184097,138.7264454102018,9.24842969401346,0,4.624214847006719,13.87264454102018,554.9057816408076,924.8429694013461,1341.0223056319503,601.1479301108749,1017.3272663414784,4300.519807716261,2312.1074235033598,1664.7173449224217,1202.2958602217477,1202.2958602217475,786.1165239911431,267.98418656548,437.8481788373,1655.4689153031843,1086.338258650183,996.2153877193826,948.7695260270611,759.0177309333542,806.4530420671495,830.170697634047,852.3859536668137,
Africa,AFRC,213472.68211618587,234694.6212149474,246066.181977878,258056.13008332718,268760.9755718398,279604.4527319828,275362.78100433986,275585.91193325794,292969.35436596425,272543.9598348965,277681.6919460133,299063.76617864653,283632.04020363465,271148.4690042785,273378.206180055,274389.4462926868,334082.4026923319,243246.03259095683,267079.46831960516,240440.92643596238,271184.1950241662,273368.46330035594,262042.82637504546,228902.69073235334,206396.88513643766,236376.00966282314,219309.04751317084,203691.79346388023,210360.14019109565,175532.10227906855,220272.34667824832,193421.1518278807,197055.7756983452,199122.23237711363,215546.0491853858,195766.21072075918,130796.1638834075,129725.93512309721,116959.51732067343,100892.6768155323,95956.20261951041,107143.44967648434,122094.51228118943,124203.77040782385,126323.37928589084,
Angola,AGO,1471.9146271578043,1467.8930024934386,1541.2876517447144,1614.6823009959899,1398.3188944862302,1834.8662509333076,1746.7926718317767,2183.490839789721,2189.4730064740766,2401.839923768693,2401.839923768693,2401.839923768693,2408.4203071214843,2401.839923768693,2401.839923768693,2401.839923768693,2627.3676077688915,1091.7454198948606,1310.0945038738325,1528.4435878528047,5317.847074057729,6288.932191929141,7075.048715920298,3283.1925413747776,4855.425589357056,3375.6768383149088,3329.4346898448434,3514.403283725105,3468.1611352550367,2913.2553536142323,2182.91055907078,4366.87617399418,2182.91055907078,2182.91055907078,2182.91055907078,2182.91055907078,2182.91055907078,2182.91055907078,1185.9671828130895,1185.9671828130895,1091.086009986973,1185.9671828130895,1185.9671828130895,1233.4024939468848,1262.4756130216815,
Albania,ALB,4470.412248382771,4264.363311203908,4167.445963172376,4264.363311203908,4178.863623345451,4070.528615140844,3711.934427642526,3275.2362596845815,3503.1568103585223,3275.2362596845815,2183.490839789721,436.6981679579442,1532.6311045318535,2401.839923768693,1310.0945038738325,1310.0945038738325,3284.2095097111146,2620.189007747665,3056.8871757056095,3493.5853436635534,462.42148470067303,416.1793362306043,462.42148470067195,323.69503929047124,323.69503929047113,0,462.42148470067195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
United Arab Emirates,ARE,237.1841241391653,432.07257362330006,466.7645311331311,469.9183456507058,483.8556135942129,583.4556639164139,655.0472519369163,1528.4435878528047,1532.6311045318535,1528.4435878528047,1746.7926718317767,1528.4435878528047,1532.6311045318535,1746.7926718317767,3711.934427642526,3711.934427642526,3941.0514116533377,1310.0945038738325,0,6987.170687327107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Argentina,ARG,21465.53665031045,20720.494452104656,20077.00083625777,20463.0970057659,19916.9207813792,17803.32339214311,19214.719390149545,24018.399237686932,21018.940862151132,20743.16297800235,24018.399237686932,18996.37030617057,21894.730064740765,17031.228550359825,15721.134046485991,14847.737710570103,12479.996136902235,12664.246870780382,11354.15236690655,11572.501450885522,4901.667737827134,3884.3404714856506,2034.6545326829582,1294.7801571618827,1341.0223056319496,1109.8115632816143,1063.5694148115467,971.0851178714115,369.9371877605384,508.66363317073956,2034.6545326829582,1895.9280872727577,647.3900785809423,554.9057816408072,1063.5694148115467,1201.70861613418,663.63013129798,521.8243998763214,521.820074147326,426.9494518797354,415.4176914105988,332.0682790536188,284.6329679198236,284.6329679198236,284.6329679198236,
Armenia,ARM,,,,,,,--,--,--,--,--,--,875.7892025896306,218.3490839789721,218.3490839789721,184.46130614543563,92.48333979346499,92.47083706509468,92.47083706509468,218.3490839789721,0,0,277.4528908204036,138.7264454102018,0,0,0,0,0,0,0,0,0,0,0,0,331.28753772268,332.07007264856827,0,47.4353111337952,47.4353111337952,0,0,0,0,
American Samoa,ASM,0,0,0,0,0,0,0,46.224501078348396,46.241669896732496,218.3490839789721,218.3490839789721,218.3490839789721,218.94730064740764,218.3490839789721,218.3490839789721,218.3490839789721,218.94730064740764,218.3490839789721,218.3490839789721,218.3490839789721,184.968593880269,184.968593880269,184.968593880269,184.968593880269,184.968593880269,231.21074235033598,240.1839923768693,240.1839923768693,240.84203071214841,240.1839923768693,240.1839923768693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Asia & Oceania,ASOC,1673041.9372266158,1768465.027950523,1723516.6723185445,1702809.050811365,1854220.8440860673,1823735.184235921,1896481.303361507,1906354.7279658825,2044731.9358250569,2054797.7303752927,2125116.7144296407,2133045.052641569,2267246.897347067,2328728.7134633306,2403930.2799902023,2491306.932485489,2696344.496059671,2606103.100908552,2544750.6962264893,2826726.2448934116,2809993.3012668556,2748789.626648139,2625420.37269972,2582495.183873096,2372594.847914543,2370948.20073812,2141297.3324785843,1961725.986947094,1818364.4257231825,1663497.2160340676,1602963.5430479809,1498610.6556253613,1442907.0279221025,1325151.4244817605,1231847.0046941596,1177456.3917953735,1154048.2568405357,1066981.768023703,1166944.8139919578,1114823.2676013033,1007683.7583149567,946955.516803814,868615.8093998245,806575.3223226081,775931.5757733829,
