Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Aruba,ABW,,,,,,,33.89223331619982,33.89223331619982,131.14356338544846,174.0052339696524,184.5449989328915,197.79951869052607,216.80880540385263,219.57039494775722,239.5473405445642,272.4302234274471,180.5257738245637,289.93904514729917,289.93904514729917,289.9394492568882,349.7489041095891,361.9589041095893,374.02890410958923,417.2189041095886,435.53890410958905,470.32890410958873,469.39890410958907,483.58780821917804,453.5620547945206,444.8687671232872,399.6942465753426,309.5389041095888,391.84890410958894,374.05890410958887,378.60999999999973,388.009995,381.644397,397.5000000032648,373.397,354.734,347.159,367.232,376.1,371.8,374.814334602
Afghanistan,AFG,332.9025696410443,379.4205712826625,369.9350568600721,521.7032854920786,523.1326095619199,616.5584283062465,644.8978249977622,650.0776553643408,621.789786981595,629.2734025356029,638.7689382046102,599.7131411503759,331.9883257917535,331.0867343438412,307.7094091596002,298.2138734905929,275.59068202360686,260.10435037863016,250.9325737442,250.9329418771501,184.52372298709597,182.32876712328772,155.42624505519152,216.6622968094113,202.90283128055395,300.70106583288737,389.47407970426144,410.8776105995959,935.6506244709724,1628.8599561229219,1930.944445404135,2497.2975349375506,2221.549741747138,1578.349741747134,1247.976727875761,1562.0243379571252,1165.438924,1698.697099620709,2408.6,2420.8,2542.3,2316.7,2218.2,2285.9,2347.069652625
Africa,AFRC,70549.00265191778,75359.07218269231,79251.31066269122,81233.8240067219,84373.98236983178,87383.37148535126,87006.52728396855,87843.24720672972,91319.87827154831,94574.64407014885,98895.0303628766,100768.43501243362,102782.05442067752,103237.6179840692,104948.78806207626,107849.8788875561,111136.1178314923,113705.67685391348,115011.23145752514,116299.87184930303,118850.75320998533,121962.52995301716,125896.01550960085,128467.59375077645,134688.292087594,139717.89673308708,139708.1273647571,146675.78720801635,156945.46969234647,161891.91405533542,170320.9446179985,168879.80660413,175297.2321698047,187341.4455315734,194701.02354713823,196039.2362397166,195491.25383455883,196246.5260344336,193836.30292013715,198320.36080427896,177631.61756713648,193477.4660460439,203732.50043753735,206802.19975715,211869.096217972
Angola,AGO,1003.4139272019468,1000.6723590948376,1050.705976997463,1100.7395949000884,953.2432307439382,1250.8404487976147,1190.8001072124266,1195.5101200932302,1202.8807363947756,1213.6924869496315,1211.4228221426204,1278.3900531485383,1275.8457165112966,1236.7460530992955,1223.295261224537,1327.6883504054676,1238.7080506898371,1485.2214265162875,1196.9117970036282,1471.9918751551693,1834.260170648415,2057.33853024623,2137.4998982942643,2422.2599116404167,2555.534568760777,2009.7740661701341,2689.099189678888,3174.5768092303897,3924.891652634104,4648.017032356454,5045.734644931507,5258.739057534246,5696.406828493149,6650.902768767123,7510.455222465754,7348,6564,5358,5222.239,5276.229,3695.181,4462.618,5215.295,5412.163997,5539.735354534
Albania,ALB,2320.0504509682264,2213.1153624623066,2162.8172860101417,2213.1153624623066,2168.7428128211286,2112.519209589442,1926.4163268776701,1705.28394021523,1590.6676984151104,1352.7422560932785,1002.288000827327,905.0508942226072,1019.9936775448721,831.8288827212109,642.8610954772995,722.8548142943787,565.9191772028679,585.3815144105151,708.2113596780027,437.46540430190674,1056.532270296143,1114.922000438506,1291.5814734204864,1302.582803394822,1457.8893914801986,1451.6396950183725,1346.7362043862543,1314.967832540851,1297.679504714265,1248.3771310856541,1206.1895309139404,1191.961942107469,1050.2735965357726,1255.3005223425312,1297.9477523545725,1222,1333,1628.778675832972,1473.8272506082726,1198.500321,911.08492,1129.806,1202.078527,1100.006,1126.006
United Arab Emirates,ARE,3873.3055001750718,7055.906795539121,7622.439457901993,7673.942427222634,7901.543220365654,9528.04932234517,10697.166725728126,10815.140196054765,12208.725134219121,12499.451499008914,12497.039620882297,15480.607822386715,15659.621818798438,15795.291438721517,16068.072228784275,16136.223560744278,15588.574896209086,16375.456594895802,16817.92558848862,16937.7698338989,21633.91841842124,24614.272830577247,23512.93859117184,24041.878697042073,25405.450818589845,26467.87330333692,28368.1401672041,29629.708561643856,31807.855219498993,30622.497832743113,31816.691193034098,34539.00927750939,35307.02266484265,37774.43221148463,36845.89760924269,42976.11271566573,43384.28390072098,41639,40896.1,44829.138,40763.104,44181.805,40497,43568,42843.17598315
Argentina,ARG,25364.359815387117,24463.861551821105,23714.19504408084,24171.79494872505,23574.17554022932,21203.106716437374,22829.121923569794,22969.613736371542,22048.583435177065,20083.514364307026,19122.107110637153,19356.503440785254,20203.32807251227,23210.823567869855,20601.458946118277,20145.27403794072,21918.519022131004,22678.56336414784,24772.551303794862,22632.253957488734,25835.22200312885,24498.862775214147,22061.666006266547,23619.007645653,26398.942500033823,26664.493663220735,28235.233713976944,29871.068508757104,32812.18776065156,31217.153259608476,34540.726860122624,34447.79659634995,35987.14710141129,36121.06596427181,36355.33801091437,38186.1101490411,35180,34559,32704,31989,25744.061265,33228.929952,34344.839739,33711,33238
Armenia,ARM,,,,,,,--,--,--,--,--,--,2152.6935842444573,1212.2866334524806,883.4347476979628,1213.2357505902708,1408.6976387320872,1466.2973268646017,1575.9634949331828,225.89982174721658,341.05205479452076,333.8479452054801,316.8486759142497,330.92433795712503,346.63013698630147,399.5808219178081,377.07123287671203,411.30000000000024,438.6712328767122,383.7534246575343,409.19041095890424,387.5301369863011,402.84450365922294,357.1068493150685,355.7452054794521,337,340,377,365,451.022,571.587647,620.25608,661,731,775
American Samoa,ASM,134.26018453666495,157.80288082983307,219.96765206582793,138.67525891106544,158.23521748964086,148.23906987044927,153.02097535014119,158.88814405824053,154.4149801298149,178.14473602990253,187.31651266433266,187.31651266433266,192.7194981678058,187.60649978352913,182.71373838942725,177.82097699532537,178.29178111274288,182.71373838942725,182.71373838942725,182.71397658026333,178.7758296049334,178.7758296049338,181.7758296049338,181.7758296049338,181.7758296049336,192.96978700616683,196.19051258665547,196.19051258665547,196.72802084031755,196.19051258665547,184.28595494590482,153.61598773451058,154.05329181049555,153.5159877345106,145.5159877345106,145.5159877345106,145.51735810054794,145.4259877345106,145.43610785463073,146.082125,141.97801875,142.5903375,143.969134829,146.5985,183.468765999
Asia & Oceania,ASOC,542595.8337642489,534829.3223918282,521719.18931121234,517442.1693056949,526110.169870611,519287.1011612148,531530.4020335115,549780.7109477747,593520.9678880643,628375.9974611243,656797.5204206666,679509.8924798424,721781.0633106115,756605.0386202259,807953.0471800884,845293.2632457718,895075.3655175033,905356.9308316917,903235.0650402856,953391.4389874542,993258.8732091469,997117.6355998107,1021828.0018472831,1067801.611851741,1139330.7255125006,1150206.418954148,1181003.0587379413,1220055.4649162665,1212321.1923393118,1225054.1160056286,1290485.206843217,1324593.7158360418,1381227.668088503,1409125.423065312,1437772.737918877,1480012.7383312657,1540590.4506509807,1589543.698729965,1608084.111620578,1624979.737391032,1535968.3940984758,1609872.9005559229,1628898.2528269873,1688515.36623714,1716274.3120222124
Antarctica,ATA,49.061662198391424,48.92761394101877,48.92761394101877,48.92761394101877,63.78016085790885,68.49865951742628,63.605898123324394,63.605898123324394,68.68632707774799,63.605898123324394,68.49865951742628,68.49865951742628,68.68632707774799,68.49865951742628,68.49865951742628,73.39142091152814,73.59249329758713,73.39142091152814,73.39142091152814,73.39142091152814,73.00000000000003,75.00000000000014,75.00000000000014,75.00000000000014,76.00000000000018,75.99999999999997,75.99999999999997,76.99999999999979,3.4769845404427153,4.473479119087643,4.473479119087643,4.473479119087643,4.48570806919811,4.473479119087643,4.473479119087643,4.473479119087643,4.757448573477072,4.369311790320521,4.369311790320521,4.369311790320521,3.680403909398169,3.9165364073738274,3.680835793512327,4.06192357,4.06192357
Antigua and Barbuda,ATG,131.23802673118237,116.85665440556657,158.92504988981585,93.48532349184747,103.11559242598852,102.8338558346607,104.54977895227682,130.13677284461716,130.4853249456485,130.13677284461716,135.02953423871904,134.4157880849454,134.7760635154023,134.4157880849454,143.9113237539527,153.67081947476143,154.0838484158754,158.27359374966684,158.27359374966684,158.27401747884892,165.01369863013687,165.01369863013707,177.01369863013684,186.23287671232882,193.2328767123286,196.23287671232873,202.19178082191775,212.19178082191772,217.0479452054792,227.54794520547932,220.1643835616436,219.42054794520558,225.5575342465753,225.5575342465751,230.69726027397232,235.12328767123273,236.999980039775,226.59999999709905,227.7,236.3,228.1,236.9,237.7,240.15,242.330422429
Australia,AUS,28068.189068004413,27332.365205460195,28920.035478360223,27845.57376960831,29165,28801,29147,29852,31393,32699,33066,32313,32599,33906,35173,36111,37093,37744,37924,39034,38941,38891,39942,41530,42479,43254,43916,44711,45399,45664,47595,49925,51438,52004,51090,50506,50283,52686,53774,52932,45976,47072,49440,52008,53527
Austria,AUT,11589.245109558911,11150.422159177942,10309.838948621542,10143.659218803063,9880,9646,10025,10227,9923,9902,10451,11166,10926,11212,11069,11145,12196,12185,12750,12093,11986,12796,13045,13795,14130.53972257251,14265.53972257251,14405.026481715006,13915.026481715006,13579.026481715006,12908.53972257251,13259.53972257251,12570.513240857503,12334,12514,12187.513240857503,12240.513240857503,12486.513240857503,12490,12673,13108,11336,11950,11565,11478,11407
Azerbaijan,AZE,,,,,,,--,--,--,--,--,--,9857.322860630917,9574.527898273558,9095.934159981529,8752.362314998936,6581.96854463393,6459.451887208067,7484.22957735597,7557.4530616989605,6613.974140829055,4276.719624675612,4136.761597975459,4690.57768611737,5342.857528122834,5415.672810938195,4948.607220147622,4390.209567385392,4412.891458754198,3698.383206138752,3850.281758352605,4284.700978941773,4517.13976120443,4626.750146894793,4590.642365826437,4607.44499068493,4551.739726027397,4771,4632,4494,4050.8,4503,4850,5175,5132
Burundi,BDI,32.78850937690498,37.370198102091884,32.69892328571126,37.370198102091884,46.840727741798815,46.71274761135675,47.29151855818448,50.50116858993474,81.69993280698851,93.01334626702358,97.9885742188089,112.64083133371952,103.85221781793092,117.74806993961764,122.64083133371952,117.74806993961764,123.55831673315635,123.22855042009812,128.1213118142,128.12150727447744,103.49420097082343,80.10459672822131,71.52123580127483,56.52937719774052,71.81110512567152,56.36874016479814,70.19836836013752,121.10926946397416,69.21229530653493,66.87761935773636,101.52972607922058,129.2806728048506,116.77181131130266,131.10897265456308,120.3495205479452,122.92112694985231,139.95870570254132,164.53000000077745,215.888,218.725,251.846,246.198,288.895,257.273,267.189957109
