Country,Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Central & South America,CSAM,,,,,,,,3452.7971007516303,3393.5483087550137,3343.7833060221096,3193.976877504781,3193.5686784000823,3173.416796840822,3409.1893943013697,3476.020806589041,3546.5511093972605,3551.5179031917805,3903.487942958904,3733.727251287671,3859.3506798767125,4031.733480041096,4169.417610164383,4370.47647093315,4592.326438796164,4823.121447879452,4996.584716843836,4976.649396460274,5321.765572835153,5361.664985803232,5315.738550754137,5300.202465474026,5578.136608794325,5730.340493986849,5838.879268468493,6122.294258281971,6417.696649239688,6364.040336903342,6674.579050060848,6748.385091659452,7038.615188819231,7088.965864192822,7282.794939938709,7232.938827451986,7173.213260040645,7067.535652094802,6921.294154326218,6684.2712047198465,5704.989699842977,6338.167370323536,6664.086897313294,6790.592694047,6870.8778740426
Former Czechoslovakia,CSK,,,,,,,,355,350,327,319,301.001,298.001,295,296,280.999,310,291,241.999,241.001,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,,
Cuba,CUB,,,,,,,,203,206.999999999,224.000000002,206.000000001,212.999999999,217,222.5,218.8,220.6,224.9,218.8,204.4,180.9,179.7,182.1,186.6,192,199.6,193.6,162.6,157.95809398907096,150.2301589041095,152.14746630136986,156.08800876712323,157.73626994535522,156.43740931506846,151.20017534246568,149.7539901369863,161.97383278688523,163.7589863013699,189.202818630137,170.6995660273972,184.92598136986302,175.6634356164384,176.9583912328767,170,174,148.95054794520547,150.58870683,133.5454932,115.77974519,107.15428767,122.99120172,112.42310355,112.42310355
Cayman Islands,CYM,,,,,,,,0.7,0.8,0.8,0.7,0.8,0.8,0.75616,0.80577,1.89906,1.89934,2.03112,1.99934,2.03076,1.93112,2.23112,2.37939,2.37939,2.37988,2.37988,2.3798904109589043,3.427896174863385,3.482383561643838,3.610876712328765,3.6586301369862997,3.448852459016392,3.55958904109589,3.6110684931506833,4.310794520547946,4.433251366120222,4.116082191780817,4.127726027397262,4.367808219178082,4.013150684931503,3.9839726027397298,4.044249863013694,4.285205,4.219779,4.8649863013,5.09067277,5.61619872,4.79448964,4.63655515,5.1311169,5.7705044,5.831198417
Cyprus,CYP,,,,,,,,20.000000001,16.999999999,18.000000001,20.000000001,20.000000001,21,22.4,24.3,24.3,30.1,32.3,32.6,37.6,37.5,43.2,42.6,41.9,42.7,45.9,48.8,50.89546120218585,51.41290849315075,50.93058082191778,54.85381479452054,49.4995092896175,54.62517808219178,56.49997260273972,58.18123287671231,60.2068579234972,58.245753424657565,55.99739726027403,55.42328767123287,51.995835616438384,46.49515068493151,46.7082191780822,47.286878,52.293296,53.130240246575354,53.63028775287671,47.23144025,39.88234309,41.58076641,44.44642801,45.87862688,46.38164384
Czechia,CZE,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,154.186302,158.920549,168.578083,173.346996,168.942465,174.909589,174.443486,169.81694,179.119907,176.154339,187.817353,206.097069,213.118338,211.662161,211.396408,215.18119,205.479452,202.323818,198.138157,195.509638,188.673254,202.480365,196.142466,180.183061,214.32805,216.903391,219.545289,192.710382,212.030667,215.992312,213.619709,221.166666
East,DDR,,,,,,,,375,355,371,337,372,362,362.1,342.469,322.028,300.359,282.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2829.057534,2841.4153,2908.449315,2883.356163,2875.632878,2922.352459,2917.254795,2922.830136,2835.786301,2766.751366,2807.460273,2710.399999,2679.221917,2648.038251,2624.068492,2635.775343,2406.690412,2533.461748,2434.495891,2466.936986,2392.235616,2389.172131,2435.106849,2373.873972,2367.701369,2383.382514,2450.084932,2326.860275,2354.871233,2147.70765,2133.827397,2174.487672,2053.849316,2056.734972
West,DEUW,3324.37,3029.61,2957.06,3205.9,3212.13,3290.3,3372.68,2707,2449,2372,2324,2184.998,2289.001,2429.9,2380.53,2400.971,2280.639,2399.72,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,,
Djibouti,DJI,,,,,,,,10,8,8,6,4.999999999,4.999999999,4.5,4.6,4.5,10.4,10.7,10.7,10.8,10.9,11.2,11.1,11.1,11.2,11.2,11.2,5.844371584699454,5.837013698630133,5.85361643835616,6.07087671232877,5.887540983606557,5.585671232876706,5.223123287671239,5.416339726027399,5.970693989071033,5.280827397260283,5.953057534246573,4.601846575342461,5.913473972602733,6.113427397260266,6.216641095890411,5.602275,5.058573,4.4589150685,4.35936188,5.02966499,4.41106226,5.04503128,4.73172641,4.63948656,4.775427934
Dominica,DMA,,,,,,,,0.2,0.3,0.3,0.3,0.3,0.3,0.24628,0.34628,0.371,0.37119,0.37119,0.37119,0.371,0.37119,0.49237,0.61324,0.61324,0.61355,0.61355,0.6135616438356165,0.7529207650273219,0.8404082191780827,0.7596589041095888,0.8687999999999998,0.9999508196721312,0.9852328767123293,0.9830986301369863,1.2357287671232873,1.1056502732240436,1.107295890410959,1.1629298630136988,1.1344043835616435,1.1158890410958902,1.07967208219178,1.1455934246575346,1.216575,1.226698,1.1757938355,1.15598053,1.21212091,1.09682549,1.11179152,1.14661561,1.20474605,1.236574531
Denmark,DNK,,,,,,,,290.3,243,230,219,215.5847,222.70411,219.547944,213.69589,205.163526,195.608219,192.449315,194.365414,192.581967,198.967282,211.406684,222.715068,234.953552,226.616437,222.846576,220.252056,210.000001,213.410959,197.164384,188.271232,185.333333,183.463013,189.857534,190.326026,181.054644,166.512329,167.468493,163.367123,155.491804,154.761644,153.621919,154.479452,158.202187,158.536986,161.235616,165.49321982,136.95443667,140.51229719,148.48890534,152.249314,151.081966
Dominican Republic,DOM,,,,,,,,38.000000002,37.000000002,39.000000002,47,40.999999998,41.999999999,47,52.1,58.8,58.9,64.5,61.6,65.1,59.2,68.1,71.6,77.7,84.4,86.6,99.7,138.16191803278687,133.06398465753423,139.15619945205484,119.43675726027396,112.1067169398908,120.5696756164383,119.05071232876716,119.57098082191787,119.59566010928962,116.70721315068495,119.087594520548,113.76304438356172,120.68136438356171,116.08885808219179,111.25216328767121,123.127068,133.195534,126.31835616438356,142.8713159,149.398192,111.17944182,128.80168597,148.61515028,148.45386301,148.387833253
Algeria,DZA,,,,,,,,121.000000001,126.999999999,143.000000001,136,149.999999999,164.999999999,166.2,167.4,172.7,182.9,193.5,208.1,210.5,206.2,203.6,204.5,198.2,199.5,206.9,197.7,224.2703945355191,228.37250849315078,247.64047013698624,252.553053150685,262.6047125683059,264.0822509589043,267.67475835616386,275.9514191780822,313.81660983606605,349.16215945205516,347.4138156493151,349.5789589041096,373.793301369863,400.3377534246575,415.6059726027397,431.2676164383562,420.72377,407.385095890411,409.39262197356163,436.03638357,397.34771329,410.10619631,433.38021914,446.76139727,457.330745804
Ecuador,ECU,,,,,,,,84,87.999999999,94.999999999,85,82.999999999,86.000000001,91.9,90.5,93,90.2,97.1,103.2,118.4,111.4,119.1,123.1,129.2,134.8,137.9,129.2,139.8235398907103,154.59898630136982,156.66363506849316,163.80477041095887,179.29175846994536,193.87443506849323,203.39518356164388,209.20091726027394,215.41522950819675,231.41240438356175,245.5579428931507,245.8740713753425,249.618525030137,260.7560907178082,284.1659170410959,272.5138961315069,256.941797,245.7896712328767,258.4535577830137,243.97024541,199.03612338,243.81969357,276.18290410000003,288.10372602,287.951038665
Egypt,EGY,,,,,,,,260,300.000000001,320.000000001,376.000000001,406,430.000000001,428,442,437,443,465,456,444.9,451,474,489,535,561,589,581.6,558.2795486338791,557.2962213698625,562.1585556164385,574.3807682191784,635.661671038251,647.1765895890414,664.2729391780822,704.4528328767127,726.5921573770488,770.5189449643836,800.8374457369856,781.7604555397254,811.4504645972597,817.2420071561645,874.307750241095,857.127068,830.147841,823.4072602739726,757.97227396,735.5881893,695.88991177,797.14999073,869.75079271,931.3778479,953.19093406
Eritrea,ERI,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.3,7.2,7.3,7.34096,7.83178,8.131780821917808,4.161038251366117,4.567917808219177,4.174602739726027,5.008630136986306,5.414836065573771,5.421616438356161,3.705671232876705,3.8128767123287624,2.686530054644807,3.2804383561643844,3.251917808219182,3.301534246575344,3.500082191780822,3.577452054794522,3.737315068493151,3.738162,3.844479,4.1426575342,4.1266916729,4.06303557,3.95231104,4.16637469,4.51926027,4.74575343,4.919471896
Western Sahara,ESH,,,,,,,,1.099999999,1.099999999,1.2,1.2,1.2,1.3,1.25574,1.27746,1.27699,1.27746,1.37746,1.37746,1.37699,1.31393,1.31393,1.47746,1.47699,1.47746,1.47746,1.4774794520547945,1.6975409836065574,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.6975409836065574,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.6975409836065574,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.7021917808219187,1.70219,1.697537,1.745479452121,1.745479452121,1.745479452121,1.666655207650273,1.7586030273972602,1.8138912246575345,1.86568,1.979261935
Spain,ESP,,,,,,,,990.2,941,1003,1011,851.789618,857.663014,866.131506,895.210959,982.527322,981.143189,1012.805479,1075.178082,1107.846995,1059.328767,1127.813699,1188.178082,1200.614753,1267.847351,1356.150355,1396.161643,1433.527322,1492.489687,1504.616799,1542.628179,1571.437158,1607.257534,1588.169863,1611.139726,1547.002732,1467.490411,1441.035616,1385.276711,1300.909836,1208.153425,1199.676713,1246.586302,1290.092897,1297.372603,1332.076713,1327.964383,1088.48634,1192.109589,1288.920548,1271.471232,1322.491802
Estonia,EST,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,31.939889,33.736986,31.60274,24.939725,26.885245,26.652055,26.561644,24.772603,21.314207,24.208219,25.065754,24.553425,25.40164,26.150685,28.356164,29.838357,28.959017,25.906849,26.657534,26.347943,30.923498,30.515068,28.978082,29.030137,28.838799,30.413699,30.350685,27.520547,28.251366,27.936986,28.616437,27.156164,26.765028
Ethiopia,ETH,,,,,,,,12.000000001,12.000000001,12.999999999,15,15,18,17.2,19.5,18.7,19.7,19.6,16.4,23.5,21.9,14.1,15.4,11.6,11.6,17.19534,21.631780821917808,23.17426229508201,24.219452054794555,25.13175342465749,26.767424657534225,28.268087431694013,32.9077808219178,35.53202739726023,40.57701369863014,43.37254098360654,44.50090410958901,44.504493150684915,47.16734246575337,49.80019178082191,58.55482191780818,67.26865753424659,69.222465,80.253551,78.8569041096,84.88443668,100.48425722,83.99446467,99.25370907,100.96254795,101.27005479,103.689339574
European Union,EU27,7993.37,7480.61,7064.06,7596.9,7403.13,7650.3,7874.68,13150.405000001,12151.499999999,11624.000000002,11304.800000001,10826.735071001,10949.788303001,11327.661223,11444.407214,11554.312015,11559.989339,11674.278081,11808.517837,12229.210831,12145.832961,12314.519319,12558.354686,12793.175559,12982.243277,13247.356155,13083.809712749278,12959.027521546448,13216.666997708211,13178.672131547946,13290.8761940137,13351.166752393443,13408.600971687247,13451.657694372592,13222.932338287672,13125.622193557378,12423.939578643836,12424.720355123287,12097.411967082191,11640.654839615765,11386.40141860274,11290.724837671232,11432.065387068493,11530.926158,11828.794129328768,11763.659419179863,11784.51917892,10335.239737457397,10925.528078437397,11235.40852219,11016.36287544,11027.4404322
Eurasia,EURA,,,,,,,,8995,8935.000000001,9075,8950,8910,8950,8976,8995,8891,8740,8393,8350,6662.22112,5026.34046,4185.77522,4266.77734,3966.37393,3795.67721,3645.07841,3640.200442060274,3557.893627912568,3572.5316783684416,3585.1227101758714,3640.8324511283768,3651.620852808743,3684.5283388639878,3819.769137835347,3831.761138104111,3990.7151449289613,3824.9208450082197,4028.7505680219183,4251.1615708712325,4261.534491204884,4408.1397252438355,4688.216526931507,4771.175586813699,4752.319437,4630.49604767,4622.023052319092,4862.698280959452,4589.86611103411,4842.27701867227,4918.14062414,4958.9511183546665,5062.468483003353
Europe,EURO,10334.37,9690.61,8975.06,9488.9,9308.13,9588.3,9845.68,16057.905000001,14800.199999999,14286.300000002,13925.400000001,13814.099552999,13787.360814997,14190.122761438357,14335.458308,14517.804750575342,14553.519397082191,14752.525889082191,14837.965629205479,15168.47942,15129.389131,15271.280724,15571.924276,15906.794332,16067.764636,16330.45262,16170.425281508184,16072.699005885246,16305.295387598622,16296.185164575343,16437.815058972603,16535.401039704917,16635.73890092012,16700.364445107753,16440.310974246575,16308.639985918033,15543.843137260274,15499.147084356164,15085.919741575342,14599.803006637623,14390.880040684931,14285.60159479452,14601.10078268493,14809.397188,15196.987866786405,15087.315118905577,15097.35401875,13145.125017797398,13864.067341797398,14353.56892269,14220.55031764,14273.61499334
Finland,FIN,,,,,,,,270.5,241,221,208,214.213116,205.30411,223.035616,231.205479,230.39475,227.673972,228.369862,228.271232,227.893442,213.934247,222.950684,206.158905,206.486339,206.723287,214.041096,214.063014,212.683061,214.123288,220.421918,224.994521,221.379781,220.843836,223.427397,226.728768,216.857923,203.315068,212.621918,206.972602,197.666667,208.841096,205.378082,205.167122,208.398907,208.147947,208.490411,209.446575,188.557378,183.838357,193.736986,176.479452,173.519126
Fiji,FJI,,,,,,,,7.100000001,7.3,7.199999999,5.9,5.4,5.5,6.6,5.4,5.4,6.4,6.8,5.6958,5.9,6.3,6.4,7,7.2,7.2,7,7.6,10.055172371584701,10.474655120547947,8.424330131506846,10.074025126356176,13.950048065846993,11.798384010958904,13.127551920547946,11.933724828876715,8.837592153460957,7.56634599046463,11.493097594301233,8.23655617923237,8.075284148594399,8.92254189027311,10.162520366576754,11.974963861506,12.195911081096,12.512614249178,13.38101126,13.65519729,9.78590551,8.56693538,11.82306661,14.9960214,15.411075063
Falkland Islands,FLK,,,,,,,,0.08,0.08,0.08,0.08,0.08,0.1,0.07736,0.07736,0.13639,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.12112,0.22117,0.12117,0.1211780821917808,0.1871038251366117,0.2080547945205474,0.2292328767123282,0.2496712328767122,0.2701092896174866,0.2708493150684931,0.3124657534246579,0.3124657534246579,0.3116120218579236,0.3124657534246579,0.2856739726027397,0.2775726027397257,0.2830765027322406,0.2838520547945209,0.2838520547945209,0.296483,0.308273,0.2961917851,0.23497336,0.2440389,0.25607627,0.24826387,0.25021096,0.61307139,0.755231825
France,FRA,2601,2447,2252,2420,2294,2408,2463,2256.4,2023,1880,1835,1770.625684,1753.164383,1763.717808,1785.408218,1801.259562,1844.172603,1826.115069,1941.736986,1933.371584,1878.799999,1865.934247,1915.016439,1942.915301,1962.276713,2004.517809,1996.926026,1984.931693,2024.536986,1991.495889,2000.860275,2007.213115,1988.901369,1990.347945,1973.890412,1933.849726,1860.093151,1817.227397,1846.435616,1808.144808,1787.139727,1758.739726,1761.449315,1727.204919,1755.717808,1707.515068,1706.830135,1436.076502,1569.410958,1570.230137,1531.739725,1514.450819
Faroe Islands,FRO,,,,,,,,0,0,0,0,0,3.499999999,3.331616438356164,3.5,3.6182465753424657,3.965178082191781,4.365178082191781,3.979945205479452,3.9625,3.92166,4.02166,4.33125,4.34333,4.34333,4.34345,4.34345205479452,4.747093415300546,5.270972821917809,5.061600109589038,5.072779753424657,5.158085846994536,5.030087808219178,4.925860027397266,5.130279205479454,4.7326210928961805,4.3669155616438315,4.662193753424653,4.3271869315068585,4.410613879781416,4.870415424657531,4.330850821917808,4.554940767123293,4.684524,5.295270136986302,5.4654848219,5.10378636,5.42005102,5.60779132,5.15306336,5.28801326,5.28801326
Micronesia,FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8717260273970001,0.987739726027,0.921852054794,0.993030136986,0.958093150684,0.823603561643,0.844894246575,0.941036986301,0.820534520548,1.133930410959,0.78904520548,0.915465753425,1.020463013698,1.075134246575,1.126300000001,1.182358739918,1.2484409316988219,1.261356986301904,1.13781562,1.14218384,1.13058356,1.11715095,1.13700822,1.14608,1.174996962
Gabon,GAB,,,,,,,,11,11.999999999,11,14.000000001,11.999999999,11,9.9,10.4,11.7,15.6,15.3,15.6,16.1,15.1,15.3,14,15,16,15.4,18.3,13.142709289617475,14.286390136986316,13.947401643835619,13.503809315068496,13.729991256830601,15.51622904109588,15.547129863013698,16.48217205479453,16.452034972677605,16.083772054794522,20.0598645260274,21.14111708493151,21.97966418579235,23.05754309041096,23.04673263561644,22.0656322630137,21.662076,21.666219178082194,14.97719656479452,14.08713047,14.30390847,15.48712544,13.44928767,14.14367122,14.511455889
United Kingdom,GBR,2341,2210,1911,1892,1905,1938,1971,1725.6,1590,1590,1531,1825.450821,1617.40274,1636.915069,1610.88767,1691.554644,1730.621917,1775.969863,1802.567123,1814.680327,1828.668494,1832.701371,1816.167124,1851.628416,1810.049315,1792.336986,1811.331507,1765.439891,1746.986301,1738.638356,1759.364383,1789.248635,1819.043835,1805.454793,1750.663014,1729.371585,1643.989041,1625.635615,1582.331507,1534.636614,1512.421918,1517.758904,1559.915069,1599.106556,1619.265754,1605.484931,1578.183562,1221.928962,1262.668493,1377.969863,1386.30685,1395.409836
Georgia,GEO,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,27,15.64046,7.48,8.04,14.5,15.5,15.8,25.9,15.895843715847,12.899500273972603,12.698829589041097,12.749532054794516,12.965725683060114,16.74880328767124,16.56387616438356,21.094152328767123,18.845841530054635,19.896797808219183,21.111315068493155,21.99693150684931,21.916061369863016,22.43895890410959,23.588794520547978,27.021381,33.036493,29.72131506849314,29.50682912437671,31.16023853,28.90653994,31.52652151,32.73222253,34.47734247,38.67413699
Ghana,GHA,,,,,,,,16,14.000000001,16,14.000000001,16,14.000000001,15.8,18.2,21.3,23.7,20,20.1,22.4,23.4,25.8,26.6,27.1,25.9,26.7,31.1,36.51708852459018,36.76183780821911,38.70647232876711,39.14055123287671,43.43944262295078,43.77411945205473,42.83303013698631,47.6384580821918,48.51638579234967,58.19515506849316,58.95498958904102,66.81615890410956,76.21492240437163,77.33584657534239,77.54851397260278,94.055753424658,99.887452054795,91.27616438356216,83.70951287260274,86.62444383,91.78757262,102.37584091,92.96186767,100.39872136,102.778776431
Gibraltar,GIB,,,,,,,,3.3,3.7,3.3,2.6,2.4,5.5,8.16517,8.4,11,9.4,9.8,10,17.78666,18.7869,18.8869,18.8869,18.88666,18.8869,21.8,18.98690410958904,52.696284153005465,58.102986301369825,64.15071232876711,73.6981369863014,70.19136612021859,78.76493150684938,76.96435616438359,83.19742465753421,80.7013114754099,85.69660273972607,82.84808219178082,82.45578082191784,82.95357923497265,76.64032876712331,72.49410958904107,74.6804381369863,75.798808,83.7114246576,81.7995616439,83.02609016,83.91859556,81.96156074,91.14742466,88.20691178,88.20691178
Guinea,GIN,,,,,,,,5.600000001,5.5,5.600000001,5.699999999,5.699999999,5.299999999,6.56517,7.02201,7.1,6.83835,9.3,7.14392,7.4,7.8,7.9,7.8,7.8,7.9,8,8,10.494863387978146,11.024246575342476,11.435972602739724,11.963232876712325,12.354972677595631,12.834876712328766,13.263397260273965,13.861698630136987,14.04528907103825,14.951763287671234,17.62787643835616,18.382021917808217,17.658902732240442,15.709415068493149,16.5785506849315,18.45906,20.005844,19.9228630138,24.38683288,28.24893863,31.62158658,30.34984986,30.75974739,30.53622959,31.268106188
Guadeloupe,GLP,,,,,,,,3.5,4.900000001,6.199999999,6.500000001,7.1,6.500000001,6.60982,7.51102,8.21559,9.1,9.8,10.2,9.7,11,11.4,11.7,11.6,11.9,11.9,11.9,13.6447131147541,14.35378356164383,14.69345479452055,14.732526027397267,14.326489071038248,14.277298630136988,14.728421917808214,15.320364383561635,14.264163934426232,14.09727671232877,15.048205479452056,16.615178082191782,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
The,GMB,,,,,,,,1.100000001,1.100000001,1.100000001,1.100000001,1.199999999,1.199999999,1.08471,1.31824,1.31819,1.31824,1.32424,1.31824,1.31819,1.41824,1.63649,1.51824,1.51819,1.51824,1.61824,1.6182465753424657,2.101557377049181,2.286904109589041,2.2966849315068534,2.2966849315068534,2.4078688524590164,2.4327123287671264,2.631342465753422,2.7734520547945176,2.8707103825136655,3.127945205479454,3.2118273972602758,3.3826602739726073,3.277792349726777,3.284520547945205,3.611605479452047,3.695397,3.725671,3.7884767122,3.079207394,3.151545206849,2.833923084926756,3.235158901095891,3.328736587385434,3.53151917,3.639904433
Guinea-Bissau,GNB,,,,,,,,0.6,0.6,0.6,0.6,0.8,0.9,0.77413,1.29531,1.49505,1.51649,1.83178,1.83178,1.93169,2.13178,2.13178,2.13178,2.03169,2.13178,2.13178,2.131780821917808,1.5814983606557382,1.614781095890411,1.6493479452054793,1.921870136986301,1.9855038251366128,2.018672876712328,2.0668405479452057,2.198186301369863,2.1353612021857913,2.219963835616439,2.278627397260274,2.3145057534246574,2.354945901639345,2.4180657534246577,2.5393098630136994,2.624536,2.740278,2.2067698629,1.522439,1.89521352,2.25312454,2.43716384,2.48504274,2.31291781,2.442792005
Equatorial Guinea,GNQ,,,,,,,,0.4,0.4,0.5,0.5,0.5,0.6,0.5,0.51917,0.51912,0.81917,0.81917,0.81917,0.81912,0.81917,0.81917,0.81912,0.81912,0.91917,0.91917,0.9191780821917808,4.999355939816114,2.482728767122918,30.410301369862836,34.46361643835619,8.45110157945976,15.942465753425644,27.026136986300642,28.666739726027643,27.621808219177645,30.113068493150642,26.522630136985644,30.865835616437643,29.611013698629645,33.005863013698644,30.387178082191642,27.462356164383642,27.563150684932,27.9839452054793,6.58632329,7.02355342,5.88071232,5.90907123,6.42869863,6.1633041,6.337378062
Greece,GRC,,,,,,,,262.4,254,239,231,232.407104,241.673972,246.375342,266.509589,279.456284,298.450887,314.084932,316.342465,323.068306,332.741718,340.484932,355.109471,367.871967,374.35544,391.756939,383.963623,399.640098,406.086378,408.767269,428.995696,419.995075,423.17824,444.231458,450.040992,429.209253,403.614696,369.841097,350.989042,305.95082,282.630137,283.317808,295.476712,296.147542,303.595435,298.654794,309.594521,251.311475,268.69863,305.460274,304.662535,309.683805
Grenada,GRD,,,,,,,,0.299999999,0.400000001,0.400000001,0.400000001,0.400000001,0.400000001,0.46379,0.57733,0.59531,0.59557,0.89252,0.89252,0.91632,1.05981,1.21598,1.11095,1.196,1.59139,1.35492,1.3549315068493153,1.4894312732240438,1.5530420356164383,1.597369202739726,1.6898368712328764,1.6364839316939888,1.725566638356164,1.7853961506849316,1.8958731506849311,1.9639106557377077,1.9208758904109613,1.9842065753424623,2.0120150630136986,1.9985306010928998,2.2565043835616394,1.9180980821917826,2.000653,2.045535,2.2159725769,2.36282096,2.5747375,2.22053841,2.37638468,2.42811342,2.70071999,2.807512605
Greenland,GRL,,,,,,,,3.7,3.499999999,3.400000001,2.4,3.799999999,3.400000001,2.260082191780822,1.5600821917808219,3.638356164383562,3.219178082191781,3.6626301369863015,3.6191780821917807,3.21912,3.3,3.31912,3.31912,3.51912,3.61912,3.61917,3.6191780821917807,3.9541336612021847,3.699268273972602,3.4540080000000017,3.88251430136986,3.656538945355195,4.552203131506847,4.139920413698633,4.791409123287674,4.128128030054641,4.368805553424661,5.699574479452056,5.429142421917805,4.258322218579239,4.156757073972602,3.7001237479452014,3.9729538191780804,4,4.050248608193151,3.54845062,3.68504335,3.48428893,3.42692384,3.60856994,3.51356311,3.531114864
Guatemala,GTM,,,,,,,,28.999999999,25,25,26,23.000000001,26,23.1,23.4,25.7,26,27.2,25.8,31.2,33.5,38.1,41.3,43.9,48.2,58,58.7,61.62145792349726,65.13661698630129,65.96505753424657,67.0555901369863,62.3999147540983,64.67850630136982,68.02127780821915,73.8356898630138,66.49449726775958,75.2338597260275,68.12033972602742,68.80322958904107,69.98970819672134,71.53086794520546,75.44044931506849,89,93,94.01016438356163,96.15302579,108.08283638,98.97275555,116.25207835,118.41016711,124.20109315,124.148582155
French Guiana,GUF,,,,,,,,2.500000001,2.199999999,2.7,2.8,2.199999999,2.199999999,2.57787,2.8839,3.29622,3.8051,4.54697,4.97934,4.0742,5.36356,5.36356,6.26356,6.16338,6.26356,6.26356,6.263561643835616,3.70064836065574,4.132500273972605,3.6082082191780858,4.505378082191785,4.412371584699455,4.309868493150682,3.8032082191780847,4.283578082191782,4.304844262295081,5.4862767123287695,4.953101369863015,5.456202739726029,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Guam,GUM,,,,,,,,25.000000002,35,27.000000001,26,9,4.600000002,7.70821,5.31095,5.50655,5.3,12.67397,14.2,17.09836,22.663,32.86027,24.4,21.58851,24.67419,20.2,22.3,22.24944262295082,31.12506150318238,21.657,18.15016977085897,20.8367131147541,25.17399153424658,26.11624134573964,18.74421513741708,11.66623770491804,18.72282324459378,10.9692,7.989,8.920168403684666,8.283804242944086,7.8,8.5,15.80195403170043,16.16469178,18.55844932,19.27700137,16.60362295,21.75,14.459050082223246,20.42763288,22.00640847
Guyana,GUY,,,,,,,,9.800000001,12,9.3,8.3,9.3,9.5,9.02438,6.78191,6.68169,4.55753,4.35753,5.06442,5.78169,7.15287,7.15287,6.2,6.8,7.25753,9.35753,11.157534246575343,10.958157483606556,10.737874879452047,10.819285586301365,11.128771375342474,10.891211519125681,9.932729101369853,8.907909802739718,10.941821671232878,10.387071661202187,10.812559317808219,11.582361939452058,12.093151887945199,13.60423679234973,13.255431780821919,13.252109589041094,13.578446,15.285497,15.095675518191783,16.42994123,18.79315717,18.19369381,19.1542987,23.20284157,26.75181288,26.760003585
Hawaiian Trade Zone,HITZ,,,,,,,,45,51.999999999,48,45,54,52.1,30.5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,
Hong Kong,HKG,,,,,,,,124,128.000000001,125.000000001,118.999999998,115,110.000000001,113.1,115.7,121.2,123.1,127.6,132.8,151.6,157.9,180.1,186,183,184.7,192,289,260.15821658590215,252.19111734642868,263.1903918738694,267.22964192642337,305.6199726501017,286.96188745412246,308.3742504075124,334.8851891375895,300.8255362271028,370.9869015111576,416.55738975445934,369.63431773929466,340.45956774237845,347.74209206168706,322.1586774532605,394.769393,407.374214,421.6427241079,436.67500822,402.1538986,288.03228768,258.02453698,219.95989315,271.92558903,278.541074226
Honduras,HND,,,,,,,,12,10.999999999,10.999999999,12,12,10.999999999,11.7,11.8,13.2,16.1,17.7,17.5,18.3,18.1,20.3,23.3,25.4,25.7,29.3,30.9,28.483579234972662,33.5045205479452,35.27087671232877,38.781671232876704,42.840683060109285,42.86605479452053,39.64619178082185,50.69410958904114,49.43923497267755,44.388000000000076,46.021205479452036,47.066465753424616,51.02467213114755,51.66619178082193,55.88356164383567,62.080082,57.499698,58.3565479452,59.67547671630137,66.49288041,60.21622323,69.66071038,71.87234238,80.97356591,80.930998676
Croatia,HRV,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,64.9,63.2,78.5,88.7,77.2,80.6,89.84235,90.62117808219178,84.71214098360655,86.59505095890418,90.28658630136995,99.24875835616439,93.8301071038251,96.47080328767112,97.92943342465752,101.15402191780821,95.10430710382512,93.62566246575345,80.22268821917812,79.33965150684925,73.31030575342461,69.18171287671227,68.41623671232884,68.065178,69.086904,72.33772602739727,70.24419178630137,71.33491666,60.68470876,64.54594885,69.57281645,76.47655375,81.9143507
