Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aruba,ABW,,,,,,,0.0006884265,0.0006884265,0.0041418756,0.005507412,0.0057368875,0.0043600345,0.0043719798,0.004130559,0.0043600345,0.0057368875,0.0043719798,0.005966363,0.005966363,0.005966363,0.00866738394,0.009002355300000008,0.00916984098,0.01050972641999999,0.011263411979999988,0.011807740439999994,0.011765869020000007,0.0119333547,0.010844697779999997,0.010258497900000002,0.00946294092,0.00611322732,0.009127969560000001,0.008332412579999988,0.008458026839999995,0.008667,0.008434,0.008792998199959134,0.00766247,0.00738612,0.00754816,0.00776296,0.00795138,0.00795557,0.008020069,
Afghanistan,AFG,0.000947659993662126,0.00108008086774909,0.001053078845940625,0.00148511119258131,0.001489179990369204,0.00175513141066596,0.001835804,0.0002294755,0.00012561388278,0.0001674712199,0.0001674712199,0.00012559194115,8.373491838e-05,8.373560995e-05,8.373560995e-05,8.373560995e-05,8.373491838e-05,8.373560995e-05,8.373560995e-05,8.374283999999999e-05,4.1871419999999975e-05,4.187142000000011e-05,4.187142000000011e-05,4.187142000000011e-05,0,4.187142000000011e-05,4.187142000000011e-05,4.187142000000011e-05,4.1871419999999975e-05,4.187142000000011e-05,4.187142000000011e-05,4.187142000000011e-05,4.1871419999999975e-05,4.187142000000011e-05,4.187142000000011e-05,4.1e-05,4.1e-05,4.18714199025515e-05,0.00083743,0.00050246,0.00037684,0.00038522,0.00038522,0.00046896,0.000481509,
Africa,AFRC,0.8066794068862614,0.8662668721805619,0.9089884966351857,0.964179970242958,0.9943072924225604,1.033858315118829,1.0345772116465,0.9876688855238,1.05229444124988,1.0663290940501,1.1742059855511,1.17054123886855,1.14359709559074,1.13063232855175,1.1790957412953,1.11089917956555,1.05618637766784,1.1311772181265,1.1589437536265,1.2007083369154716,0.9763041998694615,0.9280917864542171,0.9231169667180171,0.9776818588526461,1.0485123601461401,1.0786455150364307,1.0424442199328343,1.00045180146501,1.0863315526310786,1.082870319294603,1.0837052681931674,0.9858587974307473,1.0999105435196432,1.0612016111660447,1.1026013277309714,1.01083985683576,0.931221924216,0.8973863457031538,0.7691127868199843,0.768808592,0.5058520716946455,0.5972547092156049,0.7614582962668208,0.80866555,0.82914266145,
Angola,AGO,0.01933648739602149,0.019283655463245473,0.02024783823583406,0.021212021008422646,0.018369663024494633,0.024104569328483157,0.02294755,0.02294755,0.02301042,0.02294755,0.0222591235,0.025242305,0.02301042,0.02294755,0.02294755,0.02753706,0.02301042,0.02753706,0.005507412,0.005048461,0.005568962157515998,0.00626130593632801,0.0060599534447280026,0.014121023304443989,0.013850504885304005,0.011579868854292005,0.016305736767407996,0.020537408683079992,0.023568347391887942,0.024365545882439974,0.022947,0.022947,0.034421,0.036716,0.052506761,0.052297404,0.055270274,0.03446018,0.01988892,0.01984705,0.0190515,0.01947021,0.02026577,0.02047512,0.020957744,
Albania,ALB,0.03869115007850922,0.03690780887765607,0.03606899503963183,0.03690780887765607,0.036167814204123974,0.03523018120160759,0.03212657,0.029831815,0.027612504,0.025242305,0.020193844,0.0126211525,0.012655731,0.009637971,0.006425314,0.006884265,0.009204168,0.001835804,0.0029831815,0.003212657,0.002985733871112,0.002979421773408,0.004689409222896011,0.0026831196882720057,0.003485948489099998,0.0030725833441439905,0.0022378753038960007,0.0014587749236159991,0.0013465235312279994,0.0002792784483119989,0.0006710995028519999,0.0010893920463359997,0.0003960483327479997,6.3143006688e-05,0.00031802452516800064,0.00020609135557199995,4.1e-05,0.0002910660451819956,4.187142e-05,0.00013022,0.00011598,0.00022192,0.00012143,0.00016749,0.0005862,
United Arab Emirates,ARE,0.10303173134331793,0.18769040895494987,0.20276044179053102,0.20413044477704415,0.21018473194009243,0.25345055223873747,0.28454962,0.282254865,0.326747964,0.33503423,0.332739475,0.415350655,0.411886518,0.40846639,0.415350655,0.44518247,0.423391728,0.493372325,0.51861463,0.53238316,0.4632464306711392,0.4254397113594479,0.3905397732447611,0.4462686729278633,0.5144056490241364,0.5626601088337669,0.6094268973097928,0.644903610840001,0.6867656540561274,0.5862246805552321,0.6228408665379717,0.6636588096832807,0.6696811012568765,0.6815011318262516,0.6926614767400928,0.742977899984148,0.762500889624,0.7618504869000001,0.77114594,0.75732837,0.74531128,0.78186503,0.80204705,0.81582275,0.824291622,
Argentina,ARG,0.24866563055548174,0.24003475442016697,0.23258025894167889,0.23705295622831277,0.23072582554596965,0.20624104158297746,0.222591235,0.227180745,0.202491696,0.15604334,0.144569565,0.149159075,0.112751058,0.12391677,0.098674465,0.08261118,0.089740638,0.117032505,0.112442995,0.10096922,0.09666499115017191,0.0875301828179039,0.05936050390447199,0.06385795288565989,0.1174920822354961,0.10915037706712802,0.13679045977221607,0.16173432857750406,0.22122977041327205,0.1635384721759801,0.1769498722341841,0.18797225127178807,0.21460668658119594,0.20248065009307203,0.22713053467923594,0.195054,0.162927,0.10547410698,0.03986159,0.04798465,0.08076434,0.09872643,0.07462247,0.05447472,0.03320404,
Armenia,ARM,,,,,,,--,--,--,--,--,--,0.04602084,0.025242305,0.01835804,0.02753706,0.029913546,0.029831815,0.03212657,0.005507412,0,0,0,0,4.1871419999999975e-05,0,0,0,4.1871419999999975e-05,4.187142000000011e-05,4.187142000000011e-05,4.187142000000011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7633982e-06,3.77370888e-06,3.7633982e-06,3.7633982e-06,3.7633982e-06,3.77370888e-06,3.7633982e-06,4.1871476583e-06,4.1871476583e-06,4.19861929572e-06,4.1871476583e-06,4.1871476583e-06,4.1871476583e-06,4.197903671658e-06,
Asia & Oceania,ASOC,8.473340601497197,7.655152123655565,6.57994686803838,7.0408864057702765,6.523886050618079,6.132548282348573,6.032074215853225,6.114705360221725,6.544581982228338,6.88859707979459,7.183047982457065,7.189284942966665,7.410153176936424,7.715546701729355,8.002912913195376,8.11249532398125,8.09524504168743,8.567626972770086,8.101684827261206,8.211157223248655,8.375767041520193,8.087193121182908,7.819267730416979,8.128270074466423,8.34326550012962,8.079695629455603,8.311724710066752,8.216550782626722,7.81666696300717,7.216887688708862,7.4556782857444395,7.1243527363986345,7.1172497703324344,6.646623892350525,6.259540198022055,6.231098440981945,6.484731320501776,6.3902308103941605,6.661206819779917,6.12439117023713,6.109352727614984,6.722675838854665,6.898301638528475,6.796634210597265,6.248232387006654,
