Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Bulgaria,BGR,62281.84172937584,59675.920888708475,59878.90021230246,59878.90021230246,59839.41656237617,58864.00359879962,58072.38423991004,35736.85183994464,42553.778714892986,91575.68283985814,89342.1295998616,35736.85183994464,47033.123842776455,35736.85183994464,37970.40507994118,42437.51155993426,60471.15922642687,53605.27775991696,62539.49071990312,53605.27775991696,52244.4345723897,56635.47633815173,54289.47498879349,70989.42456848409,77878.0481842315,77091.10806929292,69894.83960334108,74919.83941345825,61828.829250761024,49310.83373272485,42777.5263120348,35120.145491565236,38988.882422153445,39553.77486366486,40462.60566988106,43897.49168726368,37970.40507994118,31011.62494224996,28549.81457294721,40203.62070206488,35575.61820454725,35783.084387406445,37468.58886475953,45690.322607471404,47276.51467741736,
Bahrain,BHR,2001.019078007629,1995.551812767171,1995.551812767171,1870.82982460882,2001.019078007629,1995.551812767171,2010.197915996886,3573.685183994464,4703.312384277646,5360.527775991696,5807.238423991004,4913.817127992388,4479.345127883472,10721.055551983392,10721.055551983392,9380.923607985467,9182.657512161117,7817.43633998789,1340.131943997924,3126.974535995156,22279.96893854303,21402.457884801923,22798.7652226168,31497.139437755082,38017.891033756,52053.29482093634,51297.31354074673,50656.62032368491,51365.972355411875,41845.895320912634,40113.63709850659,41985.048747426365,44125.83303641381,42534.686424184045,44106.98551866259,44112.37052373434,53752.141534601666,50705.54191309931,44293.450223944164,55394.12495803417,53730.37573236211,53017.020818730154,54251.2146045665,51348.84035847709,51896.57682458818,
The Bahamas,BHS,830.607043239899,857.9211114599814,739.5871659759371,562.0862455163173,504.2971337955945,443.75230003227284,446.710647999308,670.065971998962,447.9345127883472,96.71285529185018,1563.487267997578,2903.619211995502,447.9345127883472,2010.197915996886,446.710647999308,670.065971998962,447.9345127883472,446.710647999308,446.710647999308,446.710647999308,569.0971269032286,458.9492958897011,777.1541410398919,373.27876065695625,318.20484515019103,354.9207888213678,342.68214093097697,244.77295780783908,312.0855212049961,275.36957753382063,281.4889014790161,152.98309862989998,159.10242257509597,195.81836624627195,146.8637746847041,128.50580284911607,134.38035383650416,0,241.9559586813446,239.2550156986374,196.3669952896344,362.2323258800246,304.436366273501,202.4441170007256,202.88565787504706,
Bosnia and Herzegovina,BIH,--,--,--,--,--,--,--,--,--,--,--,--,6495.050435431034,6030.593747990658,4467.10647999308,4020.395831993772,17245.478742351366,17198.359947973357,19431.913187969898,19878.623835969207,2349.5756219974646,2177.6226191374485,2491.5439375260066,2967.260181025537,3301.008108996519,3441.6301732571405,4487.789794927837,4555.4939950575,5169.205742116575,8863.219525326776,10129.985009793974,12351.958285929597,8982.967890246044,4296.446269987033,4546.252494126264,4591.475424036879,4467.10647999308,4117.931182072109,5005.168041733404,4800.261466574897,5524.567859957054,4525.809787632857,4815.085001304208,4825.171335255256,4965.251100807613,
Belarus,BLR,--,--,--,--,--,--,--,--,--,--,--,--,154537.40691197978,44671.0647999308,53605.27775991696,49138.17127992388,55991.8140985434,69240.15043989274,37970.40507994118,40203.95831993772,85270.6013823461,80546.0140424173,100908.20288916458,116176.74708766582,88695.50604805516,71450.23364930712,98126.87068034307,66304.93938580206,67667.8456911587,43964.52420591969,32809.24514733411,37896.575461019784,98190.47804204584,95307.36642247887,120760.3561452485,96042.78931985122,82641.46987987198,55463.96416918717,76498.67820073945,54648.68579592404,48557.89056098288,48557.89056098288,42356.9896972623,40867.6306534698,40867.6306534698,
Belize,BLZ,126.20987602551035,117.99847695516308,110.13191137810823,110.13191137810823,118.32176045367038,117.99847695516308,147.25816511297188,66.2248535658974,36.237902084577286,182.9503458881166,216.6546642796644,219.6699611536597,140.113915600195,140.11079474498297,140.11079474498297,140.11079474498297,182.9588517484004,140.11079474498297,128.49631789700095,128.50580284911607,242.75358090592644,333.7479279709908,69.37477556668696,80.12030841445116,89.77660159997049,103.02659554379018,113.77212839155439,125.63583991881919,137.7965942003937,137.3682415242301,137.36727557181112,137.70763069539592,134.49680176118764,135.08676614500808,134.69274699815344,134.8359388455798,129.90100870862068,0,131.8925321360262,133.6544754099016,120.5612322788874,125.5094442276752,130.9429818686682,132.3145544770742,132.28743954166185,
Bermuda,BMU,0,0,0,0,0,0,0,79.9165349270762,117.00049474031628,116.99351871101877,116.99351871101877,223.355323999654,79.91151708144115,208.41285282407713,208.41285282407713,165.5733016809435,165.57899265221255,165.5733016809435,165.5733016809435,165.58890595700385,85.67053523274404,85.6705352327439,42.83526761637195,42.83526761637195,21.41763380818601,0,0,0,0,84.406894838061,188.37164344634328,277.0480542419371,87.56955727130448,64.48200891306617,87.37858296189339,457.33822965416306,582.3148666248513,126.49098728282962,35.238865477508,42.9829754357388,12.66067023144,20.890105881876,23.158475965009,23.158475965009,23.448978208636948,
Bolivia,BOL,4776.552861932926,5144.582345273647,4763.502171053328,4763.502171053328,4585.490747186848,4191.88190972285,4020.395831993772,2010.197915996886,1567.7707947592153,3573.685183994464,1563.487267997578,1340.131943997924,1791.7380511533888,3126.974535995156,1340.131943997924,12061.187495981316,2687.607076730083,3573.685183994464,8710.857635986506,29036.19211995502,10844.148568030017,5927.57101300596,6990.692372606332,7866.430291041082,12103.36021215549,10539.292367179298,12632.87574046131,13449.502996723722,15008.108806578326,12354.025344603677,13329.520359606535,13591.581215310307,31857.811534379656,18068.80377001286,22777.75224746235,26553.5895427593,20157.053075475626,2386.5164191719427,5468.871461497244,4990.087115578288,4942.915568407648,4981.773275459642,4745.746730670022,4350.5966621882535,4348.480642170239,
Brazil,BRA,440648.7873254481,415328.95413445716,406141.9542278522,375135.8295416646,396507.14051270514,413032.20415836433,473513.2868792665,442243.5415193149,472570.9109917063,375236.94431941875,1047536.4695583773,589658.0553590866,620389.3002118609,649963.9928389931,723671.249758879,737072.5691988582,763728.3443041319,884487.0830386298,911289.7219185883,1027434.4903984084,1201317.8095196323,1165432.3437783546,1128326.323802292,1145978.0950579848,1175792.2613083883,1220359.8850563494,1293584.694476396,1337353.4037673683,1353691.6927348443,1407285.95571166,1521985.6152452023,1524652.4778137582,1531241.7352413256,1542060.7917662913,1568425.6542112103,1389751.2207466427,1410528.9209779804,1453494.7834077897,1329601.895757499,1188685.9034869135,1086010.3472911888,1132532.2965733707,1215138.0000598389,1145588.8448618308,1138717.9202283453,
Barbados,BRB,535.921648589009,558.388309999135,566.3652868135026,598.2731896038665,575.9158018364932,638.158069208598,670.065971998962,893.421295998616,671.9017691825208,670.065971998962,670.065971998962,893.421295998616,671.9017691825208,670.065971998962,670.065971998962,2456.908563996194,223.9672563941736,446.710647999308,446.710647999308,446.710647999308,2.366583426197783,2.688567565816528,1.683261529895773,1.6814727291201128,1.7297703500629258,1.7959559787623331,1.8317319942755284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
