Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Brazil,BRA,7.943,8.7185,7.96556,7.21732,7.3978,8.11408,15.22424,12.15702,10.94066,10.81564,9.51656,10.46502,11.16814,11.16344,11.17754,12.84322,15.48274,17.69926,18.62046,27.47338,30.615,37.338,35.463,33.41,42.508,42.037,41.818,40.112,58.888,38.336,64.261,52.626,80.266,116.97,148.102,140.774,102.64,110.3434,93.3824,98.6866,89.253,131.4295,66.447881,62.926628
Barbados,BRB,0.311,0.327,0.332,0.353,0.36,0.367,0.38,0.4,0.423,0.415,0.44,0.499,0.509,0.518,0.542,0.579,0.611,0.65,0.672,0.718,0.787,0.827,0.859,0.8709,0.8953,0.9927,1.0204,1.0492,1.0537,1.0684,1.0276,1.045,1.1246,1.0132,1.0179,1.0266,1.0344,1.0056,1.0086,1.0166,0.9968,0.985,1.000819417,1.001470548
Brunei,BRN,0.439,0.479,0.534,0.682,0.781,0.852,0.901,0.938,1.047,1.089,1.163,1.256,1.324,1.454,1.563,1.848,1.996,2.263,2.353,2.288,2.543,2.579,2.701,3.191,3.264,3.264,3.298,3.395,3.423,3.612,3.792,3.723,3.928,4.4,4.504,4.198,4.269,4.155,4.292,4.9313,5.7343,5.695,5.598,5.577857805
Bhutan,BTN,0.01,0.013,0.014,0.014,0.012,0.003,0.004,0.002,0.003,0.004,0.007,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.0005,0.0009,0.0021,0.0018,0.0015,0.0018,0.002,0.0001,0.0001,0.0003,0.0003,0.0002,0.0005,0,0,0,0.0003,0,0,0,0,4.2e-06,4.2e-06
Botswana,BWA,0.443,0.502,0.489,0.434,0.445,0.456,0.538,0.846,0.8,0.797,0.852,0.879,1.088,1.027,1.044,1.047,0.759,0.87,1.026,1.043,1.14,1.129,1.146,1.042,0.974,1.052,0.983,0.828,0.697,0.621,0.532,0.478,0.35,0.924,2.314,2.9657,2.686,3.02,3.0998,2.5036,2.176,2.48,2.550416851,2.577903215
Central African Republic,CAF,0.001,0.001,0.002,0.004,0.003,0.017,0.017,0.018,0.018,0.018,0.017,0.017,0.017,0.018,0.02,0.02,0.021,0.021,0.021,0.022,0.023,0.025,0.025,0.026,0.025,0.026,0.027,0.024,0.024,0.024,0.025,0.027,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0011,0.001105202,0.001105202
Canada,CAN,79.8,77.595,85.133,85.881,92.228,88.581,80.931,96.03,107.324,119.159,101.881,104.611,111.668,103.16,105.481,113.31,111.51,126.012,142.416,142.779,165.75,170.766,165.566,167.264,158.825,157.18,148.724,155.903,148.521,133.046,139.762,141.436,132.107,130.342,133.107,134.604,131.951,116.4477,112.5735243,109.4093402,110.3878847,109.0428834,110.8197491,110.1757704
Switzerland,CHE,0.896,0.895,0.912,0.933,0.828,0.814,0.925,1.048,0.374,1.066,0.589,0.833,0.94,0.682,1.057,1.105,0.858,0.965,1.149,1.097,1.084,1.092,1.115,1.17,1.146,1.084,0.985,0.916,0.855,0.814,1.096,1.02,0.962,0.798,0.538,0.665,0.892,0.7592,0.6459,0.6368,0.6083521,0.5117073,0.3976485,0.3159379
Chile,CHL,4.409,4.39,3.412,3.47,3.916,3.461,3.302,3.28,5.118,7.715,7.47,6.423,3.285,3.774,5.434,7.067,10.429,12.709,17.589,22.394,20.621,19.453,19.455,23.341,27.191,24.204,24.753,32.674,32.39,30.976,36.026,39.693,44.33,46.841,40.113,42.542,45.016,44.5667,44.2636,45.1699,43.0939,45.028652,40.661,29.8069213
China,CHN,227.856,229.172,238.102,249.1,272.788,299.202,333.794,373.274,409.84,438.322,465.206,519.256,585.338,644.044,701.171,756.057,805.304,863.428,885.232,944.456,1113.413,1182.711,1337.601,1580.101,1795.567,2042.927,2364.229,2718.749,2783.801,2981.276,3332.623,3819.124,3881.107,4209.233,4370.875,4264.019,4422.641,4760.8037,4969.9855,5098.8755,5173.3290912,5498.6729999,5576.9527463,5919.8994149
Ivory Coast,CIV,0.368,0.149,0.188,0.926,1.189,0.621,0.838,1.153,1.006,1.194,0.912,0.57,0.628,1.036,1.235,1.196,1.363,1.987,2.468,2.891,3.049,3.103,3.579,3.2608,3.655,4.133,4.033,3.719,3.784,3.668,4.278,4.261,5.161,5.976,6.303,7.254,8.5507,7.9669,7.035,7.1321,7.8153,8.64,9.161,7.672
Cameroon,CMR,0.082,0.093,0.102,0.093,0.085,0.086,0.058,0.061,0.064,0.066,0.066,0.068,0.071,0.073,0.077,0.086,0.089,0.034,0.049,0.039,0.038,0.067,0.118,0.156,0.19,0.232,0.571,1.32,1.372,1.696,1.58,1.463,1.164,1.939,2.474,3.581,2.734,2.9437,3.5077,3.1931,3.5131,3.117,2.851,3.010660767
Congo-Kinshasa,COD,0.189,0.167,0.144,0.129,0.13,0.135,0.138,0.14,0.135,0.03,0.024,0.021,0.018,0.016,0.017,0.017,0.017,0.018,0.018,0.019,0.004,0.007,0.008,0.008,0.008,0.007,0.046,0.087,0.097,0.086,0.086,0.088,0.009,0.009,0.014,0.016,0.0139,0.0081,0.0073,0.0054,0.0053,0.002,0.004,0.004
Congo-Brazzaville,COG,0.052,0.055,0.024,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0,0.057,0.067,0.078,0.081,0.072,0.086,0.209,0.355,0.502,0.713,0.738,0.788,1.671,1.825,1.7611,2.0007,2.8072,2.9315,3.03,3.867,4.103625
