Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Former Czechoslovakia,CSK,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.002,0.002,0.015,0.113,0.094,0.126,0.143,0.075,0.124,0.207,0.217,0.218,0.211,0.213551939
Cayman Islands,CYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.009,0.015,0.017,0.019,0.021,0.021583866,0.022
Cyprus,CYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.007,0.012,0.022,0.05,0.08,0.1267,0.1459,0.172,0.1995,0.2183,0.2956,0.4683,0.6035979,0.8242796
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00285,0.00285,0.00285,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.013,0.089,0.612,2.169,2.128,2.014,2.104,2.244,2.1105,2.1746,2.3438,2.3162,2.3175,2.2974,2.626,3.21
East,DDR,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,0.001,0.004,0.003,0.007,0.007,0.012,0.018,0.035,0.03,0.06,0.116,0.188,0.333,0.557,1.282,2.22,3.075,4.42,6.584,11.729,19.599,26.38,31.01,36.056,38.726,38.098,39.401,42.607,43.513,48.525,49.4820001,57.8953631,59.701563
West,DEUW,0,0,0,0,0,0,0,0,0,0,0.001,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001,0.001,0.001,0.0012,0.001236,0.001
Dominica,DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0002,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0002,0.0002,0.0002,0.0002,0.00021716,0.00021716
Denmark,DNK,0,0,0,0,0,0,0,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.006,0.0149,0.1039,0.5175,0.5955,0.6043,0.7438,0.7515,0.953,0.9633,1.1805,1.3089,2.1141361,3.363
Dominican Republic,DOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.009,0.018,0.032,0.075,0.139,0.23,0.372,0.597,0.85,1.238,1.3617
Algeria,DZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0.058,0.087,0.572,0.688,0.711,0.816,0.793,0.835,0.871306891
Ecuador,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.016,0.036,0.039,0.037,0.038,0.038,0.038,0.037,0.039,0.039
Egypt,EGY,0,0,0,5e-05,5e-05,5e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.206,0.223,0.237,0.114,0.244,0.168,0.58,0.537,1.525,4.43,4.945,4.753,4.893,4.54
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.049,0.05,0.05,0.048,0.047,0.047
Western Sahara,ESH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0.008,0.009,0.01,0.015,0.012,0.013,0.015,0.017,0.018,0.024,0.03,0.041,0.056,0.041,0.119,0.508,2.578,6.064,7.117,9.221,11.625,12.662,13.177,13.351,13.051,13.778,12.224,14.493,20.058,26.41,35.002,45.9182273
