Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Faroe Islands,FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423,0.000605,0.00057,0.00058,0.00055,0.000546,0.000562,0.0005,0.0005,0.0006,0.003,0.0075,0.0103,0.015,0.0158,0.013,0.015,0.014,0.015,0.011,0.02,0.035,0.056,0.052,0.06,0.0638,0.053,0.048,0.061,0.095,0.095
Gabon,GAB,0,0,0,0,0,0,0,0,0,0,0.003,0.008,0.008,0.008,0.009,0.009,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.011,0.012,0.012,0.012,0.013,0.0127,0.0128,0.0132,0.013,0.0134,0.013734066,0.012
United Kingdom,GBR,0,0,0,0,0.001,0.001,0.001,2.165,1.289,1.363,0.687,0.787,1.078,1.582,2.212,2.445,2.709,3.26,4.114,4.838,5.403,8.013,9.204,10.234,11.459,14.571,15.904,16.533,18.505,21.804,24,31.343,38.049,50.489,61.124,81.3127,82.4245,97.1478,109.3659,118.7402,133.7161,123.8833,137.5643579,128.8702641
Georgia,GEO,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.088,0.084,0.085,0.091,0.083,0.087,0.086
Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0.014,0.014,0.014,0.014,0.01,0.01,0.016,0.016,0.016,0.016,0.016,0.019,0.023,0.022,0.046,0.047,0.053,0.071,0.077,0.148,0.182621659,0.17
Gibraltar,GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0009,0.0009,0.0009,0.005,0.005,0.021,0.021,0.021,0.021,0.022,0.023,0.023,0.025,0.025
Guadeloupe,GLP,0,0,0,0,0,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0307,0.0307,0.0307,0.031,0.035,0.04,0.04,0.1098,0.1086,0.1151,0.2077,0.2109,0.2116,0.2111,0.2092,0.2089,0.2116,0.2176,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
The,GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.0031,0.0033,0.0036,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.005,0.005,0.005,0.005,0.005,0.005
Guinea-Bissau,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003
