Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Brazil,BRA,4.106,4.193,4.287,4.306,4.321,4.461,4.557,4.602,4.683,4.67,4.784,4.808,4.734,4.882,4.939,4.948,5.209,5.198,5.455,5.968,10.685,11.725,15.14,16.705,19.727,20.293,21.194,21.325,22.923,25.353,29.154,31.243,32.786,36.528,37.827,39.563,41.286,41.881,40.561,41.281,43.153,44.283,44.283,44.283
Barbados,BRB,0.094,0.094,0.094,0.094,0.094,0.095,0.1,0.132,0.132,0.14,0.14,0.14,0.153,0.153,0.153,0.153,0.1655,0.165,0.1655,0.1655,0.186,0.19,0.2095,0.2095,0.2095,0.2391,0.2391,0.2391,0.2391,0.2391,0.239,0.239,0.239,0.239,0.249,0.249,0.249,0.262,0.234,0.2606,0.2666,0.252,0.25,0.25
Brunei,BRN,0.158,0.24,0.24,0.24,0.24,0.285,0.288,0.387,0.382,0.382,0.382,0.384,0.417,0.469,0.475,0.65,0.707,0.707,0.769,0.77,0.763,0.761,0.761,0.86,0.874,0.759,0.759,0.759,0.759,0.768,0.785,0.802,0.805,0.81,0.81,0.8182,0.8186,0.992,0.992,1.1078,1.1256,1.1332,0.8992,0.8992
Bhutan,BTN,0.012,0.012,0.013,0.013,0.013,0.013,0.017,0.005,0.005,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.009,0.011,0.0107,0.008,0.0089,0.008,0.008,0.0068,0.0068,0.00832,0.00832,0.00832
Botswana,BWA,0.133,0.133,0.152,0.154,0.13,0.184,0.184,0.184,0.184,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.152,0.152,0.152,0.752,0.62,0.62,0.62,0.752,0.795,0.76,0.732,0.752,0.752,0.752
Central African Republic,CAF,0.016,0.015,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019
Canada,CAN,26.095,26.982,27.119,27.846,28.836,28.58,28.647,28.826,26.522,27.054,30.278,30.624,31.723,30.625,33.207,33.264,33.783,31.152,31.082,31.888,33.183,34.703,34.967,36.923,36.319,37.385,37.295,37.381,37.12,41.017,40.512,39.027,37.372,35.204,35.447,36.875,37.561,37.305,37.549,37.393,39.157,39.397,39.397,39.397
Switzerland,CHE,0.7,0.7,0.7,0.7,0.7,0.75,0.75,0.79,0.79,0.79,0.407,0.407,0.416,0.416,0.438,0.438,0.438,0.463,0.463,0.179,0.804,0.817,0.821,0.841,0.827,0.825,0.839,0.838,0.855,0.919,0.944,0.918,1.018,1.021,0.993,1.016,0.961,0.9464,0.94,0.9428,0.9537,0.96498,0.965,0.965
Chile,CHL,1.438,1.586,1.57,1.58,1.7,1.706,1.754,1.76,1.789,1.789,1.738,1.738,1.738,1.738,2.246,2.696,3.485,3.721,4.385,4.716,5.442,6.042,6.063,6.503,6.624,7.324,7.597,7.76,8.485,10.091,10.576,11.419,11.957,12.105,13.111,13.451,15.695,16.5005,16.8768,16.5441,17.5636,17.7516,17.752,17.752
China,CHN,45.551,47.2,49.4,52.28,54.52,60.63,66.277,72.704,82.799,92.055,101.845,113.289,125.598,137.087,148.8222,162.9902,178.764,192.408,210.124,223.434,237.54,253.012,265.547,289.771,329.483,391.376,484.05,554.52,601.3,651.08,709.67,768.34,819.68,870.09,923.63,990.2,1061,1106.04,1143.67,1190.55,1245.17,1296.78,1332.39,1390.32
Ivory Coast,CIV,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.278,0.295,0.295,0.297,0.31,0.37,0.41,0.468,0.509,0.55,0.571,0.601,0.612,0.618,0.643,0.67,0.843,1.04,1.154,1.223,1.305,1.305,1.316,1.305,1.346,1.35,1.39,1.39,1.39
Cameroon,CMR,0.098,0.095,0.095,0.095,0.095,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.094,0.094,0.094,0.071,0.07,0.26,0.27,0.275,0.209,0.206,0.203,0.218,0.303,0.288,0.568,0.62,0.894,1.109,1.167,1.2,1.2646,0.9175,0.9175,0.9225,0.9225,0.9225,0.9225
Congo-Kinshasa,COD,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.063,0.063,0.063,0.059,0.059,0.033,0.033,0.033,0.035,0.035,0.035,0.035,0.033,0.033,0.04,0.04,0.04,0.05,0.06,0.07,0.08,0.092,0.106,0.12,0.135,0.122,0.155,0.162,0.162,0.032,0.032,0.032
Congo-Brazzaville,COG,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.149,0.21,0.31,0.37,0.445,0.445,0.445,0.445,0.445,0.615,0.615,0.615,0.615
Cook Islands,COK,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.01,0.01,0.01,0.01,0.01,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.011,0.011,0.008,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112
Colombia,COL,1.549,1.809,2.015,2.641,2.616,2.595,2.272,2.206,2.123,2.123,2.241,2.892,4.23,4.49,4.756,4.771,5.459,6.474,4.616,4.6497,4.65,4.7417,4.7081,4.348,4.458,4.605,4.614,4.604,4.898,4.918,5.376,5.158,5.088,6.131,6.043,6.093,5.9722,6.0836,6.0836,5.788,5.461,6.7542,6.7542,6.7542
Comoros,COM,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0.023,0.024,0.025,0.026,0.026,0.0343,0.0343,0.0343,0.0343,0.0265,0.0265,0.0265
Cabo Verde,CPV,0.003,0.004,0.004,0.004,0.006,0.006,0.007,0.007,0.007,0.007,0.018,0.02,0.023,0.026,0.029,0.032,0.034,0.037,0.039,0.042,0.045,0.051,0.079,0.077,0.077,0.077,0.069,0.072,0.087,0.087,0.093,0.1,0.102,0.109,0.121,0.1457,0.1615,0.1475,0.1479,0.1558,0.1435,0.1408,0.1464,0.1464
Costa Rica,CRI,0.154,0.188,0.188,0.188,0.188,0.143,0.142,0.142,0.146,0.146,0.146,0.255,0.254,0.254,0.256,0.29,0.29,0.291,0.292,0.244,0.2938,0.2817,0.3136,0.4106,0.4136,0.423,0.45,0.448,0.605,0.615,0.9109,0.862,0.656,0.6376,0.622,0.661,0.615,0.6157,0.6282,0.554,0.554,0.554213,0.554,0.554
Central & South America,CSAM,37.531,39.424,40.063,41.833,44.724,44.138,44.072,44.254,44.82,44.869,45.34,46.5517,47.6739,49.8446,51.2405,52.3855,55.1796,59.6184,62.1502,63.3507,72.79456,76.94756,80.16056,82.639756,86.56052,88.74175,91.8507,93.0898,98.0395,106.9131,115.4875,121.6379,128.2541,143.1499,142.6659,146.6244,151.5757114,154.11659,155.2300145,156.7172077,160.5829587,165.071596,162.585479,162.448796
Former Czechoslovakia,CSK,12.647,13.429,14.417,14.614,14.667,14.632,14.614,14.607,14.606,14.55,14.993,14.773,14.203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,2.71,2.929,2.954,3.066,3.184,3.373,3.483,3.792,3.939,3.939,3.939,3.939,3.939,3.939,3.939,3.939,4.276,4.276,4.28,4.2291,4.429,4.3535,3.9013,3.9013,3.8987,4.2263,5.127,5.389,5.337,5.493,5.7901,5.8489,5.613,5.842,6.1058,6.2172,6.3411,6.3248,6.4581,6.2846,6.37436,6.46086,6.46086,6.46086
Cayman Islands,CYM,0.016,0.02,0.023,0.028,0.031,0.035,0.044,0.048,0.059,0.06,0.075,0.075,0.075,0.075,0.075,0.076,0.076,0.094,0.094,0.094,0.094,0.115,0.115,0.115,0.1274,0.1146,0.1146,0.124,0.1366,0.1526,0.151,0.1512,0.15,0.15,0.132,0.132,0.161,0.161,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609
Cyprus,CYP,0.269,0.333,0.393,0.389,0.389,0.389,0.351,0.351,0.471,0.471,0.471,0.471,0.546,0.666,0.624,0.699,0.699,0.699,0.737,0.737,0.988,0.988,0.988,0.994,0.994,1.124,1.134,1.14,1.203,1.421,1.471,1.591,1.561,1.5135,1.5095,1.5185,1.5145,1.5146,1.5174,1.5102,1.5102,1.510654,1.510654,1.510654
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,11.065,10.695,10.644,11.199,11.293,11.098,11.302,11.465,11.537,11.399,11.423,11.498,11.456,11.528,11.508,11.445,11.654,12.037,11.957,11.988,12.211,13.032,12.96,13.087,13.3343,13.3499,13.0311,12.3841,11.874347,11.874,11.874
East,DDR,16.505,17.035,17.508,17.498,17.836,18.269,18.385,19.251,19.243,19.736,19.198,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,86.018,83.114,81.779,81.529,82.05,80.095,79.459,78.22,77.409,80.794,79.38,81.092,74.871,77.47,76.38,76.88,78.535,81.788,83.245,85.823,89.421,89.649,91.368,97.203,96.967,95.716,95.134,102.18,100.524,98.311,99.241,99.241,99.241
West,DEUW,67.504,68.362,69.304,69.292,68.395,69.935,69.733,69.89,68.148,68.644,68.065,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,0.035,0.038,0.038,0.048,0.058,0.058,0.058,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.11,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Dominica,DMA,0.003,0.003,0.004,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.011,0.011,0.011,0.011,0.011,0.0128,0.0141,0.0128,0.0136,0.0277,0.0292,0.0298,0.0318,0.0302,0.033,0.0337,0.0337,0.0336,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.03496,0.033736,0.033736
Denmark,DNK,7.064,7.657,7.884,7.708,8.071,8.511,8.529,8.443,8.235,8.535,8.724,9.102,9.432,9.669,9.987,9.866,9.942,10.404,10.44,10.058,9.915,9.977,9.736,9.784,9.849,9.894,9.829,9.864,9.827,9.897,9.62,9.609,9.5,8.41,8.122,8.136,8.12,7.9157,7.8631,7.772,7.783,7.769262,7.769,7.769
Dominican Republic,DOM,0.795,0.795,0.795,0.795,0.795,0.795,0.9,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,2.231,2.54,2.68,2.68,4.682,4.57,4.988,4.853,5.048,5.049,3.0673,2.8647,2.8582,2.8552,4.3711,4.6478,4.646,4.7024,4.503,4.3815,4.2759,4.2706,4.2706,3.7404,4.3804,4.38,4.38
Algeria,DZA,2.021,2.524,2.902,3.151,3.261,3.451,3.551,3.651,4.371,4.371,4.371,5.083,5.083,5.539,5.732,5.732,5.764,5.765,5.77,5.77,6.124,6.12,6.555,6.565,6.971,7.217,7.617,7.852,7.852,11.05,11.05,11.145,12.721,14.715,15.568,16.76,18.549,18.892,20.48,20.967,20.967,21.861,21.861,21.861
Ecuador,ECU,0.954,1.095,1.091,1.037,1.044,1.046,1.044,1.036,1.006,1.006,0.76,0.773,0.808,0.9594,1.068,1.046,1.235,1.619,1.905,1.7514,1.751,1.3782,1.566,1.569,1.598,1.803,2.197,2.429,2.152,2.3612,2.5398,2.7882,2.8238,3.5619,3.8014,3.9693,3.1419614,2.9120104,2.963792,2.978287,2.983197,2.980503,2.990763,2.991
Egypt,EGY,2.422,2.63,2.502,3.337,4.281,6.622,8.795,6.834,7.567,8.729,8.983,9.078,9.375,9.196,9.332,10.263,13.902,13.97,14.289,15.051,14.356,14.349,14.181,15.917,16.535,18.169,19.619,20.119,20.96,22.119,24.245,26.275,28,29.215,29.215,32.42,35.857,43.369,52.585,53.394,53.802,52.971,52.971,52.971
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.06,0.06,0.06,0.06,0.06,0.06,0.164,0.164,0.164,0.166,0.166,0.166,0.166,0.166,0.139,0.139,0.139,0.139,0.139,0.139,0.139,0.159,0.159,0.205,0.205,0.205,0.207,0.217,0.217,0.217
Western Sahara,ESH,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058
Spain,ESP,15.377,16.087,16.491,16.379,18.554,19.533,19.54,20.752,20,20.028,20.067,20.153,20.237,20.303,20.832,21.748,22.511,23.97,25.021,25.412,26.209,26.881,29.907,30.795,35.443,40.765,43.625,47.378,47.798,47.71,50.407,49.736,49.686,49.736,49.736,49.296,48.4,46.4559,46.061,45.697,41.771,39.778206,39.778206,39.778206
Estonia,EST,--,--,--,--,--,--,--,--,--,--,--,--,3.405,3.332,3.287,2.692,2.699,2.721,2.623,2.623,2.798,2.442,2.405,2.41,2.68,2.523,2.521,2.572,2.612,2.554,2.637,2.64,2.649,2.654,2.75,2.551,2.251,2.208,2.47,2.303,2.205,1.693,1.693,1.693
Ethiopia,ETH,0.02085,0.02085,0.02085,0.02765,0.02765,0.02765,0.03265,0.03265,0.03265,0.03265,0.03448,0.03698,0.03698,0.03698,0.04198,0.04198,0.04198,0.04498,0.04498,0.04498,0.1608,0.2097,0.1953,0.137,0.1964,0.1965,0.197,0.1538,0.2027,0.1883,0.147,0.206,0.199,0.218,0.221,0.171,0.1272,0.127,0.13,0.134,0.134,0.145,0.145,0.145
European Union,EU27,278.479,283.407,290.263,292.704,298.962,302.914,302.68,307.331,303.09,304.662,302.499,303.963,314.266,317.353,319.343,322.379,327.521,333.367,334.014,337.165,348.772,349.102,354.201,352.003,365.104,371.385,379.935,387.893,394.819,402.181,414.721,421.48,426.58,419.9265,419.6295,412.2175,401.61266,398.1593,404.8601,395.6816,388.1399,379.381833,379.346762,379.346762
Eurasia,EURA,201.9,207.301,211.603,216.4,220.354,225.054,229.42,227.6,239.8,239.561,240.822,242.325,235.427,233.872,235.26,228.38,226.635,224.184,222.345,219.287,230.128,231.294,231.376,232.0557,232.4285,232.4531,234.3105,236.14,236.8203,236.5236,235.0234,236.8174,246.239,254.242,274.2207,273.795,283.2838,281.4273,281.0696,306.1395,305.045,310.1988,313.0076,313.0076
Europe,EURO,355.107,355.677,363.308,363.378,370.093,374.907,375.091,383.13,382.155,386.906,383.456,382.215,386.244,391.262,394.148,397.289,404.506,410.141,412.629,420.333,437.319,439.457,444.353,447.4832,463.8379,472.2829,483.0339,491.3239,499.9302,510.4982,531.4632,538.1202,544.2082,535.0947,536.3669,523.9039,512.37896,513.409,520.805,506.3766,497.7069,489.263007,489.227516,489.227516
Finland,FIN,6.334,6.185,6.389,6.446,6.517,6.508,6.736,6.725,6.946,6.87,7.256,7.336,7.232,7.932,7.906,8.194,8.368,9.174,9.505,9.405,10.698,10.898,10.888,10.864,10.811,10.676,10.738,10.815,9.625,9.324,9.479,9.563,9.566,10.223,9.609,9.593,8.672,8.997,8.901,8.895,8.439,8.295,8.295,8.295
Fiji,FJI,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.06,0.06,0.065,0.07,0.07,0.072,0.077,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.0963,0.1116,0.1316,0.1556,0.1556,0.1556,0.1716,0.1936,0.1936,0.1936,0.1936,0.2013,0.2013,0.2013
