Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Aruba,ABW,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.99999999999994,381.9599999999998,408.5999999999998,489.59999999999974,550.7999999999997,572.3999999999996,629.9999999999997,538.1999999999997,517.3199999999997,557.9999999999997,583.1999999999997,583.1999999999997,583.1999999999997,583.1999999999997,583.1999999999997
Afghanistan,AFG,2559.5999999999985,2595.5999999999985,2545.1999999999985,2685.5999999999985,2725.1999999999985,2771.9999999999986,2566.7999999999984,2721.5999999999985,2678.3999999999983,2699.9999999999986,2721.5999999999985,2458.799999999999,1702.799999999999,1691.999999999999,1681.1999999999991,1483.1999999999991,1299.5999999999992,1159.1999999999994,1079.9999999999993,1079.9999999999993,1123.1999999999994,1792.799999999999,1997.9999999999989,2267.9999999999986,2033.9999999999989,2123.9999999999986,2293.199999999999,2692.7999999999984,1951.199999999999,2793.959999999998,2704.6799999999985,2143.079999999999,2656.7999999999984,3185.999999999998,3599.999999999998,3722.399999999998,3815.9999999999977,3916.799999999998,3473.999999999998,4597.199999999997,3794.399999999998,3344.3999999999983,2995.1999999999985,3035.3398991999984
Africa,AFRC,216874.79999999987,189942.11999999988,187233.83999999988,181015.9199999999,162975.2399999999,169374.9599999999,179378.2799999999,176155.1999999999,185820.1199999999,190095.6599999999,199730.62799999988,206265.95999999988,203011.55999999988,199674.61199999988,202669.55999999988,214935.11999999988,225600.83999999988,232055.63999999987,222756.83999999988,263462.03999999986,277360.5599999998,303865.19999999984,313556.39999999985,309071.87999999983,327116.51999999984,338711.0399999998,353320.9199999998,359898.1199999998,367005.2399999998,380343.5999999998,423179.99999999977,422554.67999999976,436644.35999999975,454713.11999999976,491239.4399999997,507859.1999999997,516403.0799999997,547795.7999999997,604908.7199999996,652868.6399999997,690258.5999999996,736032.5999999996,781210.1269475996,802114.5328019996
Angola,AGO,1907.9999999999989,1907.9999999999989,2159.9999999999986,2159.9999999999986,2159.9999999999986,2159.9999999999986,2375.9999999999986,2375.9999999999986,2375.9999999999986,2401.1999999999985,2584.7999999999984,2573.9999999999986,2995.1999999999985,3171.599999999998,3189.599999999998,3207.599999999998,3297.599999999998,3117.599999999998,3776.399999999998,3185.999999999998,3283.199999999998,3661.199999999998,4114.799999999997,4467.599999999998,6314.399999999996,7999.199999999995,9158.399999999994,8956.799999999996,11329.199999999993,11768.399999999994,13366.799999999992,14464.799999999992,19738.79999999999,17042.39999999999,18158.39999999999,19220.39999999999,23131.079999999987,27788.399999999983,37598.39999999998,41684.39999999998,45760.67999999997,45759.59999999998,47087.99999999997,49359.144077999976
Albania,ALB,10508.399999999994,10864.799999999994,11134.799999999994,11401.199999999993,11667.599999999993,11933.999999999993,12113.999999999993,14324.399999999992,13366.799999999992,13845.599999999993,10151.999999999995,12538.799999999994,11473.199999999993,11811.599999999993,13438.799999999992,14983.199999999992,20408.399999999987,17920.79999999999,17539.19999999999,18831.599999999988,16372.79999999999,12668.399999999992,12517.199999999993,18421.19999999999,19479.599999999988,19148.39999999999,17823.59999999999,9935.999999999995,13532.399999999992,18723.59999999999,27242.999999999985,14878.07999999999,17013.23999999999,25055.999999999985,17009.99999999999,21225.599999999988,28022.399999999983,16293.599999999991,30790.79999999998,18741.59999999999,19127.87999999999,32173.199999999983,25106.399999999987,32421.59999999998
United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.599999999999987,64.79999999999997,79.19999999999996,82.79999999999995,309.9599999999998,1090.7999999999995,1101.5999999999995,1159.1999999999994,2703.5999999999985,4334.399999999998,13183.199999999993,18687.59999999999,22528.79999999999,27896.399999999983,28821.599999999984
Argentina,ARG,62686.79999999997,59335.19999999997,67993.19999999997,66625.19999999997,74001.59999999996,73943.99999999996,75236.39999999995,78202.79999999996,53938.79999999997,46565.99999999997,64069.19999999996,58172.399999999965,69443.99999999996,85420.79999999994,97945.19999999994,96062.39999999995,82954.79999999996,101519.99999999994,96026.39999999995,78310.79999999996,105098.39999999994,134369.9999999999,131158.79999999993,124520.39999999994,112979.15999999993,126093.95999999993,141476.75999999992,114303.95999999993,114231.95999999993,125744.75999999992,126862.55999999992,119597.39999999994,114901.19999999994,130077.35999999993,126505.43999999993,125445.23999999993,116228.87999999993,124220.15999999993,128641.67999999993,126475.55999999992,132420.59999999992,132659.9999999999,155310.74675999992,149261.5342799999
Armenia,ARM,--,--,--,--,--,--,--,--,--,--,--,--,10846.799999999994,15296.39999999999,12524.399999999992,6839.999999999996,5601.599999999997,4953.599999999998,5479.199999999997,4276.799999999997,4492.799999999997,3448.799999999998,5907.599999999997,7063.199999999996,7120.799999999996,6321.599999999997,6508.7999999999965,6613.199999999996,6411.599999999997,7210.799999999996,9133.199999999995,8881.199999999995,8290.799999999996,7757.999999999995,7113.599999999996,7873.199999999995,8387.999999999995,8103.599999999996,8336.879999999996,8680.679999999995,6901.199999999996,8989.199999999995,12136.053599999994,8711.999999999995
American Samoa,ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239999999999998,7.199999999999996,7.199999999999996,7.199999999999996,10.799999999999994,17.99999999999999,17.99999999999999,17.99999999999999,17.99999999999999,17.99999999999999,18.16973999999999,17.99999999999999
Asia & Oceania,ASOC,963971.7649870028,1027118.4649870028,1063512.5722654026,1135695.0414874027,1143836.6517922026,1210436.3428651935,1259788.3801396918,1237366.5818014075,1388108.030177703,1474940.8303722455,1530530.7896665956,1558849.651572862,1530852.1311551111,1651858.9462440119,1697353.1191501631,1832647.9482976398,1805734.1955816601,1870796.927071581,1975536.9509809604,1999957.0521920342,2017975.6799999988,2225168.279999999,2277042.1199999987,2378395.799999999,2684726.2799999984,2896203.2399999984,3199970.519999998,3355772.039999998,3818827.0799999977,4041503.279999998,4622283.359999998,4857176.879999997,5606252.639999997,6242234.399999997,6994976.759999996,7400657.879999996,8175264.119999995,8948611.439999996,9855225.827999994,10694250.827999994,11596952.784239994,12849526.705463992,14196626.762860792,15246086.603727592
Antarctica,ATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.199999999999996,7.199999999999996,7.199999999999996,7.199999999999996,14.399999999999991,14.399999999999991,14.399999999999991,1.799999999999999,1.799999999999999,1.799999999999999,3.599999999999998,3.599999999999998,0,0,0,0,0,0,0
Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7199999999999996,1.799999999999999,1.799999999999999,2.159999999999999,2.159999999999999,19.43999999999999,17.99999999999999,21.959999999999987,35.99999999999998,46.799999999999976,57.599999999999966,70.19999999999996,82.79999999999995,82.79999999999995
Australia,AUS,47570.39999999997,51605.99999999997,50259.59999999997,44679.59999999998,44549.99999999998,50144.39999999997,53179.19999999997,49906.799999999974,50795.99999999997,54399.59999999997,53121.59999999997,59158.79999999997,57147.83999999997,61790.399999999965,60764.399999999965,59288.399999999965,59669.99999999996,63838.79999999997,60127.19999999997,63723.59999999996,62733.59999999996,64785.59999999996,63773.99999999996,66499.19999999997,66452.39999999997,71819.99999999996,77338.79999999996,75131.99999999996,70585.19999999995,66542.39999999997,77795.63999999996,97116.11999999995,96252.47999999995,123438.59999999993,130574.51999999993,124004.87999999993,142243.19999999992,150174.7199999999,174400.9199999999,206804.51999999987,235970.63999999987,286371.71999999986,319653.9475199998,344782.6237763998
Austria,AUT,103712.39999999994,109162.79999999994,109432.79999999994,108374.39999999994,104921.99999999994,112211.99999999994,113111.99999999994,94525.19999999995,130125.59999999993,128487.59999999993,116492.39999999994,116521.19999999994,129081.59999999993,135863.9999999999,131745.59999999992,138977.9999999999,128458.79999999993,135395.9999999999,139517.9999999999,151585.19999999992,155321.9999999999,151372.7999999999,150177.59999999992,126759.59999999993,142858.79999999993,145954.79999999993,147769.19999999992,156365.9999999999,161128.7999999999,170557.1999999999,156896.9999999999,142699.6799999999,179651.1599999999,176626.0799999999,174638.5199999999,165833.2799999999,178094.1599999999,178426.4399999999,174632.7599999999,196819.9199999999,202967.1784799999,199053.2296799999,183871.70675999988,204986.7525923999
Azerbaijan,AZE,--,--,--,--,--,--,--,--,--,--,--,--,6227.999999999996,8553.599999999995,6519.599999999997,5543.999999999997,5482.7999999999965,6101.999999999996,6951.599999999996,5367.599999999997,5468.399999999997,4636.799999999997,7199.999999999996,8798.399999999994,9817.199999999995,10724.399999999994,8974.799999999996,8423.999999999995,7955.999999999995,8233.199999999995,12286.799999999994,9536.399999999994,6490.7999999999965,5620.319999999997,4943.159999999997,6198.8399999999965,7503.119999999995,6743.519999999996,7031.159999999996,6467.039999999996,4717.079999999997,5473.079999999997,6634.7999999999965,6855.310389599997
Burundi,BDI,7.199999999999996,7.199999999999996,7.199999999999996,82.79999999999995,140.39999999999992,165.5999999999999,219.59999999999988,338.3999999999998,370.7999999999998,367.1999999999998,385.19999999999976,395.9999999999998,374.3999999999998,388.7999999999998,410.39999999999975,421.19999999999976,421.19999999999976,431.9999999999998,392.3999999999998,349.1999999999998,352.7999999999998,410.39999999999975,453.59999999999974,359.9999999999998,323.99999999999983,341.99999999999983,331.1999999999998,417.59999999999974,399.5999999999998,431.9999999999998,528.8399999999997,485.9999999999997,529.1999999999997,532.7999999999997,539.9999999999997,529.1999999999997,556.5599999999997,718.5599999999996,895.3199999999995,980.6399999999994,1002.5999999999995,949.6799999999995,950.0599295999995,950.4758627999995
Belgium,BEL,2012.399999999999,2350.799999999999,2066.3999999999987,1940.399999999999,2041.199999999999,2087.9999999999986,2851.1999999999985,3369.599999999998,3333.599999999998,3297.599999999998,3574.799999999998,3747.599999999998,4377.599999999998,4082.399999999998,4442.399999999998,4989.599999999998,4658.399999999998,4352.2199999999975,5040.395999999997,5587.199999999997,6505.199999999996,7405.199999999996,7469.999999999995,7041.599999999996,8654.399999999996,9946.799999999994,13780.799999999992,16282.79999999999,19720.79999999999,24296.399999999987,28051.199999999983,34667.99999999998,42155.99999999998,46015.199999999975,48041.99999999997,56116.079999999965,55555.91999999997,60995.15999999997,65480.759999999966,73656.35999999996,87992.99999999996,86069.51999999995,91365.48035999994,100411.65240839994
Benin,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1199999999999966,6.1199999999999966,6.1199999999999966,6.1199999999999966,7.199999999999996,7.199999999999996,7.199999999999996,7.199999999999996,3.599999999999998,3.599999999999998,17.99999999999999,14.399999999999991,14.399999999999991,7.199999999999996,7.199999999999996,3.599999999999998,3.599999999999998,7.199999999999996,7.199999999999996,21.599999999999987,35.99999999999998,21.599999999999987,18.35999999999999,29.159999999999982,25.559999999999985,61.55999999999997,65.24297999999996,119.01599999999993
Burkina Faso,BFA,0,0,0,0,0,0,0,0,0,0,32.399999999999984,46.799999999999976,71.99999999999996,169.1999999999999,259.1999999999999,338.3999999999998,410.39999999999975,413.9999999999998,280.79999999999984,442.7999999999997,349.1999999999998,190.7999999999999,230.39999999999986,345.5999999999998,361.43999999999977,358.1999999999998,287.6399999999998,397.07999999999976,484.5599999999997,471.59999999999974,439.19999999999976,323.99999999999983,381.5999999999998,417.59999999999974,363.5999999999998,381.5999999999998,565.1999999999997,572.3999999999996,953.9999999999994,925.1999999999995,1065.5999999999995,1108.7999999999993,943.1999999999995,1068.1524431999994
Bangladesh,BGD,2249.9999999999986,1882.799999999999,2383.1999999999985,2383.1999999999985,3229.199999999998,2660.3999999999987,1619.999999999999,1843.199999999999,2404.799999999999,3279.599999999998,3149.999999999998,2987.999999999998,2836.7999999999984,2167.199999999999,3020.3999999999983,2174.3999999999987,2635.1999999999985,2563.2719999999986,3081.7799999999984,2970.3599999999983,3374.999999999998,3542.399999999998,3805.199999999998,4024.799999999998,4384.799999999997,4625.999999999997,4985.999999999997,2743.1999999999985,3459.599999999998,1688.399999999999,3004.559999999998,3519.719999999998,3265.9199999999983,3864.5999999999976,2832.479999999998,2887.1999999999985,4463.999999999997,4658.399999999998,5040.359999999997,4305.599999999998,4485.599999999998,4885.199999999997,5713.199999999997,6202.7999999999965
