Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bhutan,BTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,CAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6689,1.7046,1.8392,2.1201,2.0651,1.956,1.9662,2.0229,2.0244,2.0094,2.0573,2.0629,2.1884,2.3977,2.6512,2.6281,2.6955,2.7793,2.7916,2.6676,2.674,2.673957,2.7,2.7
Switzerland,CHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.174,0.175,0.1795,0.1845,0.188,0.1995,0.2,0.198,0.2015,0.211,0.2065,0.232,0.232,0.229,0.24,0.2405,0.2415,0.2415,0.241,0.2449,0.234,0.234,0.234
Chile,CHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,0.022,0.022,0.022,0.022,0.036,0.036,0.044,0.081,0.49,0.526,0.548,0.832,1.24,0.884,0.417,0.41,0.41,0.41,0.4416,0.3963,0.491,0.49,0.522
China,CHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.12,1.652,1.85,1.9,2,2.5,3,3.27,4.6,3.4464,3.8077,4.6172,6.089,6.6526,7.9769,9.2695,11.234,13.235,16.5371,23.5834,27.345,29.39,31.255
Ivory Coast,CIV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,CMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo-Kinshasa,COD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0022,0.003,0.003,0.003,0.00296,0.00296,0.003
Congo-Brazzaville,COG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0.012,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122
Cook Islands,COK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombia,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.08,0.08,0.08,0.08,0.08,0.094,0.094,0.0941,0.1141,0.1738,0.1801,0.1821,0.1866,0.2146,0.2366,0.257,0.3102,0.3202,0.3202,0.3287,0.351,0.353,0.353
Comoros,COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,CPV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,0.012,0.012,0.0165,0.0277,0.0277,0.0277,0.0337,0.0337,0.0337,0.0337,0.0337,0.0337,0.0377,0.0362,0.0367,0.0427,0.0472,0.0598,0.0794,0.0805,0.08046,0.08046,0.08046
Central & South America,CSAM,,,,,,,,,,,,,,,,,,,,,3.2152,3.3036,3.3516,3.4736,4.0671,5.0955,5.3528,6.1133,7.2215,8.444,10.8269,12.0875,13.4275,15.8435,16.5047,17.1974,18.4441,18.9815,19.3248,20.2878,20.7075,21.238177,22.133063,22.960663
Former Czechoslovakia,CSK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.6771,0.445,0.546,0.546,0.5465,0.5485,0.5439,0.5194,0.4696,0.499,0.5304,0.4954,0.5324,0.5544,0.8421,0.9514,0.482,0.44,0.44
Cayman Islands,CYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.001,0.007,0.008,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.0098,0.0127,0.0127,0.0127,0.013154,0.014,0.014
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,0.0945,0.0945,0.0945,0.0945,0.1295,0.1395,0.1775,0.2275,0.2855,0.3515,0.4105,0.5045,0.6525,0.6895,0.7445,0.7705,0.7725,0.8015,0.7815,0.8295,0.8455,0.8535,0.861,0.865
East,DDR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
