Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ethiopia,ETH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,0.171,0.171,0.324,0.324,0.324,0.324,0.324,0.324,0.324006,0.404006,0.324
European Union,EU27,,,,,,,,,,,,,,,,,,,,,12.2985,16.848,22.6046,27.2513,33.1517,38.7604,45.5861,53.4158,60.1113,70.8525,78.9369,87.4065,97.1451,105.6271,115.6191,127.1737,137.9747,148.9123,157.2115,167.1391,177.0589,187.964419,203.559859,217.300928
Eurasia,EURA,,,,,,,,,,,,,,,,,,,,,0.0083,0.0398,0.0543,0.0645,0.0815,0.0903,0.0908,0.097,0.098,0.103,0.105,0.1641,0.2691,0.3893,0.592,0.6302,0.7375,0.8089,1.0089,1.8812,3.0773,4.669325,5.412425,6.073675
Europe,EURO,,,,,,,,,,,,,,,,,,,,,12.7456,17.3781,23.2597,28.1164,34.2668,40.6275,47.9002,56.4029,64.3344,76.5116,86.15,96.2949,109.2005,120.5595,133.3042,146.9814,160.8882,176.4861,188.0464,202.29,215.187895,230.183979,249.683279,265.287348
Finland,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,0.039,0.043,0.052,0.082,0.082,0.086,0.11,0.143,0.147,0.197,0.199,0.257,0.447,0.627,1.005,1.565,2.044,2.041,2.284,2.586,3.257,5.677,6.957
Fiji,FJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,0.0001,0.0001,0.0001,0,0,0,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,0.010175,0.010175,0.010175
Falkland Islands,FLK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0033,0.0033,0.00331,0.00331,0.00331
France,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,0.066,0.138,0.218,0.358,0.69,1.412,2.223,3.403,4.582,5.912,6.758,7.6075,8.156,9.2014,10.2982,11.5666,13.4994,14.9001,16.4269,17.514,18.551,20.811,20.811
Faroe Islands,FRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,0.0001,0.0001,0.0021,0.0021,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0086,0.0086,0.0203,0.0203,0.0203,0.0203,0.0164,0.0127,0.0191,0.0225,0.0225,0.0225
Micronesia,FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA
Gabon,GAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,GBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412,0.493,0.534,0.742,0.933,1.565,1.955,2.477,3.446,4.422,5.421,6.596,9.03,11.282,13.074,14.3057,16.1259,19.585,21.6053,23.882,24.4848,25.73014,28.762,30.102
Georgia,GEO,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021
Ghana,GHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-05,2e-05,2e-05
Gibraltar,GIB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,GIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,GLP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073,0.0073,0.0106,0.0187,0.0187,0.0187,0.0206,0.022,0.022,0.022,0.0234,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
The,GMB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0011,0.0011,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.001214,0.001214,0.001214
