Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002,0.0006,0.0011,0.0017,0.002,0.0026,0.0032,0.0038,0.0046,0.005,0.0062,0.0068,0.0099,0.0127,0.0167,0.0225,0.0236,0.028,0.028,0.0484,0.0568,0.073741,0.073741,0.074
Central & South America,CSAM,,,,,,,,,,,,,,,,,,,,,0.0044,0.0073,0.0096,0.0122,0.0143,0.0168,0.0224,0.0285,0.0376,0.0576,0.1152,0.0742,0.2054,0.3098,0.6309,1.7725,2.6434,5.0899,7.2998,10.8526,16.026082,24.582095,38.415327,53.922555
Former Czechoslovakia,CSK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.011,0.022,0.0238,0.037,0.0655,0.1281,0.1593,0.217,0.245947,0.267,0.28
Cayman Islands,CYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0088,0.0099,0.0111,0.0127,0.013701,0.013701,0.014
Cyprus,CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.004,0.007,0.01,0.017,0.035,0.064,0.076,0.084,0.11,0.1185,0.1513,0.2291,0.314523,0.424,0.606
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,0.0001,0.0001,0.0002,0.0003,0.0004,0.0006,0.0008,0.004,0.0395,0.4646,1.727,1.913,2.022,2.0635,2.0674,2.0749,2.0679,2.0754,2.0811,2.1107,2.172,2.246091,2.42,2.499
East,DDR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114,0.195,0.26,0.435,1.105,2.056,2.899,4.17,6.12,10.566,18.006,25.916,34.077,36.71,37.9,39.224,40.679,42.293,45.158,48.914,53.671,59.373,66.554,81.739
West,DEUW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Djibouti,DJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.000362,0.000362,0.000362
Dominica,DMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0006,0.0006,0.0003,0.0003,0.0003,0.000315,0.000315,0.000315
Denmark,DNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.005,0.007,0.017,0.402,0.571,0.607,0.7821,0.851,0.9064,0.998,1.08,1.3043,1.704041,3.07,3.529
Dominican Republic,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0079,0.015,0.0254,0.0728,0.106,0.2051,0.3152,0.3856,0.59385,0.741609,1.077
Algeria,DZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0.027,0.027,0.025,0.0261,0.074,0.244,0.4234,0.4484,0.4484,0.3661,0.3661,0.451,0.451
Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0039,0.0264,0.0255,0.0256,0.0256,0.0267,0.0276,0.0276,0.027652,0.028653,0.031
Egypt,EGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001,0.0005,0.0006,0.0006,0.0006,0.0006,0.0006,0.0007,0.0009,0.001,0.025,0.035,0.035,0.035,0.035,0.045,0.069,0.18,0.764,1.647,1.643,1.6625,1.724,1.856
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.0079,0.009,0.0114,0.0116,0.0116,0.025906,0.025,0.025,0.025
Western Sahara,ESH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.013,0.017,0.022,0.033,0.052,0.141,0.505,3.445,3.705,4.605,5.432,6.569,6.9941,7.0011,7.0081,7.0171,7.0271,7.0677,11.1112,12.4396,16.019209,25.615,31.016
Estonia,EST,--,--,--,--,--,--,--,--,--,--,--,--,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0002,0.0004,0.0015,0.0033,0.0065,0.01,0.015,0.0319,0.1206,0.2077,0.39477,0.52,0.822
Ethiopia,ETH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.0003,0.0011,0.0033,0.0091,0.0099,0.014,0.0125,0.0123,0.0123,0.0202,0.021184,0.021184,0.021
European Union,EU27,,,,,,,,,,,,,,,,,,,,,0.1761,0.2733,0.3548,0.5885,1.296,2.2683,3.2242,4.9862,10.4357,17.001,30.6217,53.2929,71.0468,79.7157,83.6288,87.6984,91.5068,96.2392,104.0653,120.2248,138.419968,163.998137,204.716017,256.679
Eurasia,EURA,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0001,0.0001,0.0007,0.0005,0.0003,0.0041,0.1902,0.3751,0.7675,0.9089,1.059,1.2659,1.7174,3.2418,8.6101,9.9287,11.251482,11.91452,12.89322
Europe,EURO,,,,,,,,,,,,,,,,,,,,,0.2002,0.3007,0.3856,0.6248,1.3369,2.3168,3.2806,5.0538,10.5232,17.1247,30.8614,54.5398,73.2734,83.4595,90.3115,99.006,106.0031,114.4385,124.5068,142.1712,161.963366,189.836275,234.076742,291.510262
Finland,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.011,0.017,0.039,0.082,0.14,0.222,0.318,0.425,0.664,0.9
