Country,Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Central African Republic,CAF,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.01875,0.0188,0.019,0.019,0.019,0.0187,0.019,0.019,0.019,0.025,0.025,0.0251,0.0252,0.0253,0.0253,0.0253,0.0192,0.0192,0.0192,0.0192,0.0192,0.019239,0.019187,0.019184,0.044
Canada,CAN,47.919,49.367,50.007,51.5,54.949,55.705,56.8,57.926,57.342,57.924,59.195,60.052,61.485,61.23,62.941,64.573,65.481,66.646,66.778,66.944,69.0179,68.7466,71.0592,72.6761,73.2231,74.472,76.0922,77.1929,78.6484,79.9284,81.1943,83.3719,84.5384,86.7657,89.5082,95.6121,97.4835,98.6383,99.9446,100.6496,101.9267,103.840957,106.359,108.718
Switzerland,CHE,11.45,11.46,11.47,11.47,11.48,11.48,11.51,11.51,11.52,11.58,3.474,3.484,3.504,3.509,3.526,3.541,3.55,3.553,3.584,3.614,3.703,3.712,3.703,3.7305,3.7325,3.766,3.7875,3.792,3.799,3.8995,4.055,4.1905,4.435,4.778,5.136,5.542,5.8495,6.1385,6.4807,6.8419,7.3192,8.2394,8.96072,10.29612
Chile,CHL,1.771,1.771,1.774,1.772,2.267,2.281,2.279,2.255,2.29,2.29,2.68,3.423,3.435,3.467,3.589,3.599,4.107,4.169,4.35,4.336,4.452,4.451,4.479,4.49,5.246,5.262,5.268,5.42,5.5348,6.1058,6.1568,6.6788,7.0288,7.6508,8.2868,8.4028,9.2458,10.2326,10.7991,11.4381,12.851809,15.098579,18.346913,21.486
China,CHN,20.32,21.93,22.96,24.16,25.597,26.415,27.543,30.193,32.698,34.583,36.046,37.884,40.634,44.63,48.975,52.134,55.587,59.73,65.065,72.971,75.8516,79.2661,83.2526,92.3847,103.0067,115.0163,128.8453,146.7091,174.3428,205.2326,233.2571,267.8979,302.1012,359.5159,414.6506,479.1035,541.0158,620.8558,695.4633,758.8699,899.6505,1017.85173,1156.1265,1453.7015
Ivory Coast,CIV,0.75,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.614,0.614,0.6141,0.6141,0.6041,0.6041,0.6062,0.6062,0.6064,0.6071,0.6054,0.6056,0.6057,0.606,0.6069,0.6078,0.6091,0.6091,0.8873,0.8921,0.8921,0.885402,0.886749,0.887999,0.925
Cameroon,CMR,0.325,0.458,0.497,0.497,0.528,0.528,0.528,0.528,0.528,0.53,0.53,0.53,0.53,0.53,0.53,0.723,0.723,0.723,0.723,0.725,0.725,0.8,0.805,0.8051,0.8051,0.8051,0.7191,0.7192,0.7192,0.72,0.72,0.721,0.724,0.725,0.727,0.7473,0.7505,0.7555,0.7607,0.8407,0.8409,0.839,0.84,0.876
Congo-Kinshasa,COD,1.661,1.661,1.661,1.661,2.111,2.111,2.486,2.772,2.772,2.772,2.772,2.772,3.071,3.131,3.131,2.515,2.515,2.515,2.515,2.44,2.4899,2.5102,2.5102,2.5152,2.5152,2.5152,2.5152,2.5152,2.5142,2.5142,2.5142,2.5142,2.5143,2.5154,2.5156,2.5288,2.5433,2.5581,2.7316,2.7415,2.7415,2.741487,2.95696,3.197
Congo-Brazzaville,COG,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.119,0.119,0.119,0.1191,0.2211,0.2212,0.2215,0.2067,0.2132,0.2267,0.2268,0.2268,0.2268,0.22682,0.22682,0.22692
Cook Islands,COK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0007,0.0017,0.0029,0.003,0.003,0.0048,0.0056,0.0056,0.00561,0.00561,0.00561
Colombia,COL,3.087,3.052,3.601,3.614,4.234,4.503,4.6,6.317,7.208,6.67,6.608,6.707,6.794,7.695,7.902,7.876,8.055,8.14,8.202,8.5739,8.3553,8.7632,9.123,8.9427,9.0269,9.0392,9.061,9.1047,9.1103,9.1309,9.2374,9.9181,9.9786,10.0746,11.1343,11.7574,11.8883,12.0708,12.1939,12.2905,12.384018,12.508689,13.414069,14.29842
Comoros,COM,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0024,0.0024,0.0024,0.0024,0.0024,0.001448,0.005448,0.005
Cabo Verde,CPV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.0028,0.0028,0.0028,0.0028,0.0028,0.0108,0.0335,0.0335,0.0329,0.033,0.0333,0.0334,0.0334,0.0353,0.0354,0.04268,0.0448,0.0508,0.0538
Costa Rica,CRI,0.455,0.455,0.629,0.631,0.631,0.637,0.629,0.724,0.727,0.728,0.747,0.756,0.789,0.788,0.789,0.878,0.981,1.054,1.053,1.11,1.4252,1.4454,1.4911,1.5451,1.5676,1.5682,1.6767,1.8693,1.8876,1.9797,1.968,2.0416,2.1534,2.1737,2.2451,2.3594,2.8943,3.0101,3.0751,3.1438,3.1245,3.18894,3.138104,3.19746
Central & South America,CSAM,44.229,48.625,53.381,56.489,60.465,67.305,70.874,75.266,80.412,83.15,85.624,87.796,89.739,91.963,94.7134,97.2372,102.3912,105.6938,108.206,111.4307,117.4817,119.5517,121.8507,125.3308,129.7869,133.6729,137.2425,142.2127,145.0354,148.4291,154.5882,160.2957,165.1495,170.5826,180.2705,190.1869,206.7502,216.5502,227.8535,239.2523,248.873778,263.820417,284.094956,307.887787
Former Czechoslovakia,CSK,2.578,2.832,2.84,2.84,2.875,2.897,2.89,2.975,2.988,3.042,3.036,3.061,3.061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
